accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,order,smoothing_alpha,decision_mode,score_window,score_threshold,anomaly_threshold,max_mapping_distance,num_states,vocab_size,num_transitions,transition_density,smoothing,learning_rate,distance_penalty_alpha,distance_tolerance
0.9512195121951219,0.36363636363636365,0.5714285714285714,0.4444444444444444,original,BATADAL,single,123,4,3,3,0.1,avg_negative_log,5,3.912,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.926829268292683,0.1,0.14285714285714285,0.11764705882352941,gaussian_noise,BATADAL,single,123,4,3,3,0.1,avg_negative_log,5,3.912,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9512195121951219,0.36363636363636365,0.5714285714285714,0.4444444444444444,original,BATADAL,single,2026,4,3,3,0.1,avg_negative_log,5,3.912,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9463414634146341,0.3333333333333333,0.5714285714285714,0.42105263157894735,gaussian_noise,BATADAL,single,2026,4,3,3,0.1,avg_negative_log,5,3.912,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9512195121951219,0.36363636363636365,0.5714285714285714,0.4444444444444444,original,BATADAL,single,7,4,3,3,0.1,avg_negative_log,5,3.912,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9512195121951219,0.36363636363636365,0.5714285714285714,0.4444444444444444,gaussian_noise,BATADAL,single,7,4,3,3,0.1,avg_negative_log,5,3.912,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9512195121951219,0.36363636363636365,0.5714285714285714,0.4444444444444444,original,BATADAL,single,999,4,3,3,0.1,avg_negative_log,5,3.912,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9512195121951219,0.36363636363636365,0.5714285714285714,0.4444444444444444,gaussian_noise,BATADAL,single,999,4,3,3,0.1,avg_negative_log,5,3.912,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9658536585365853,0.5,0.14285714285714285,0.2222222222222222,original,BATADAL,single,42,4,3,3,0.1,avg_negative_log,5,4.2,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9658536585365853,0.5,0.14285714285714285,0.2222222222222222,gaussian_noise,BATADAL,single,42,4,3,3,0.1,avg_negative_log,5,4.2,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9658536585365853,0.5,0.14285714285714285,0.2222222222222222,original,BATADAL,single,123,4,3,3,0.1,avg_negative_log,5,4.2,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9609756097560975,0.0,0.0,0.0,gaussian_noise,BATADAL,single,123,4,3,3,0.1,avg_negative_log,5,4.2,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9658536585365853,0.5,0.14285714285714285,0.2222222222222222,original,BATADAL,single,2026,4,3,3,0.1,avg_negative_log,5,4.2,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9658536585365853,0.5,0.14285714285714285,0.2222222222222222,gaussian_noise,BATADAL,single,2026,4,3,3,0.1,avg_negative_log,5,4.2,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9658536585365853,0.5,0.14285714285714285,0.2222222222222222,original,BATADAL,single,7,4,3,3,0.1,avg_negative_log,5,4.2,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9658536585365853,0.5,0.14285714285714285,0.2222222222222222,gaussian_noise,BATADAL,single,7,4,3,3,0.1,avg_negative_log,5,4.2,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9658536585365853,0.5,0.14285714285714285,0.2222222222222222,original,BATADAL,single,999,4,3,3,0.1,avg_negative_log,5,4.2,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.9658536585365853,0.5,0.14285714285714285,0.2222222222222222,gaussian_noise,BATADAL,single,999,4,3,3,0.1,avg_negative_log,5,4.2,0.05,,366,65,553,0.023245060949978982,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.0,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.0,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.0,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.0,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.0,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.0,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.0,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.0,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.0,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.0,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.001,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.001,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.001,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.001,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.001,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.001,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.001,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.001,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.001,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.001,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.005,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.005,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.005,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.005,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.005,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.005,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.005,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.005,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.005,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.005,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.01,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.01,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.01,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.01,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.01,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.01,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.01,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.01,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.01,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.01,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.05,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.05,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.05,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.05,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.05,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.05,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.05,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.05,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.05,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.05,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.1054,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.1054,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.1054,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.1054,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.1054,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.1054,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.1054,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.1054,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.1054,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.1054,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.2231,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.2231,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.2231,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.2231,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.2231,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.2231,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.2231,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.2231,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.2231,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.2231,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.3567,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.3567,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.3567,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.3567,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.3567,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.3567,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.3567,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.3567,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.3567,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.3567,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.5108,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.5108,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.5108,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.5108,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.5108,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.5108,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.5108,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.5108,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.5108,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.5108,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.6931,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.6931,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.6931,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.6931,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.6931,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.6931,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.6931,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.6931,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.6931,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.6931,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.9163,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,0.9163,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.9163,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,0.9163,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.9163,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,0.9163,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.9163,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,0.9163,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.9163,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,0.9163,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,1.204,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,1.204,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,1.204,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,1.204,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,1.204,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,1.204,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,1.204,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,1.204,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,1.204,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,1.204,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,1.6094,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,42,5,3,3,0.1,avg_negative_log,5,1.6094,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,1.6094,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,123,5,3,3,0.1,avg_negative_log,5,1.6094,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,1.6094,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,2026,5,3,3,0.1,avg_negative_log,5,1.6094,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,1.6094,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,gaussian_noise,BATADAL,single,7,5,3,3,0.1,avg_negative_log,5,1.6094,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
0.012345679012345678,0.0,0.0,0.0,original,BATADAL,single,999,5,3,3,0.1,avg_negative_log,5,1.6094,0.05,,460,102,613,0.013064791133844842,True,0.0,1.0,1
