search_stage,normal_distance_penalty,anomaly_distance_penalty,threshold,recall_constraint_met,predicted_anomaly_count,validation_accuracy,validation_precision,validation_recall,validation_f1_score,dataset,fold,seed,inner_splitter,inner_split_id,validation_sample_count,validation_anomaly_count,normal_merge_alpha,normal_min_state_count,normal_smoothing_alpha,anomaly_merge_alpha,anomaly_min_state_count,anomaly_smoothing_alpha,min_anomaly_run,raw_predicted_anomaly_count,validation_mean_file_f1,validation_min_file_f1,validation_std_file_f1
threshold_temporal_persistence,0.0,0.0,0.21533566695391337,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,10.0,48.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,0.21533566695391337,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,12.0,48.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,0.6230204881966277,False,23,0.6358173076923077,0.391304347826087,0.030201342281879196,0.056074766355140186,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,1.0,23.0,0.05681809202360876,0.018018018018018018,0.02746139052738336
threshold_temporal_persistence,0.0,0.0,0.6230204881966277,False,2,0.6394230769230769,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,2.0,23.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,0.6230204881966277,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,3.0,23.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,0.6230204881966277,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,4.0,23.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,0.6230204881966277,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,5.0,23.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,0.6230204881966277,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,6.0,23.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,0.6230204881966277,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,7.0,23.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,0.6230204881966277,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,8.0,23.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,0.6230204881966277,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,10.0,23.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,0.6230204881966277,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,12.0,23.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151679714,False,2,0.6418269230769231,0.5,0.003355704697986577,0.006666666666666667,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,1.0,2.0,0.007168458781362008,0.0,0.01013773162991466
threshold_temporal_persistence,0.0,0.0,1.6891053151679714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,2.0,2.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151679714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,3.0,2.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151679714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,4.0,2.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151679714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,5.0,2.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151679714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,6.0,2.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151679714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,7.0,2.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151679714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,8.0,2.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151679714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,10.0,2.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151679714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,12.0,2.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151689714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,1.0,0.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151689714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,2.0,0.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151689714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,3.0,0.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151689714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,4.0,0.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151689714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,5.0,0.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151689714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,6.0,0.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151689714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,7.0,0.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151689714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,8.0,0.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151689714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,10.0,0.0,0.0,0.0,0.0
threshold_temporal_persistence,0.0,0.0,1.6891053151689714,False,0,0.6418269230769231,0.0,0.0,0.0,SKAB,2,999,StratifiedGroupKFold,5,832,298,0.01,2,0.1,0.01,2,0.1,12.0,0.0,0.0,0.0,0.0
class_specific_distance_penalty,0.0,0.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,0.0,0.25,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,0.0,0.5,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,0.0,1.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,0.0,2.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,0.25,0.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,0.25,0.25,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,0.25,0.5,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,0.25,1.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,0.25,2.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,0.5,0.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,0.5,0.25,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,0.5,0.5,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,0.5,1.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,0.5,2.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,1.0,0.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,1.0,0.25,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,1.0,0.5,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,1.0,1.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,1.0,2.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,2.0,0.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,2.0,0.25,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,2.0,0.5,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,2.0,1.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
class_specific_distance_penalty,2.0,2.0,-0.0045685111123313915,True,443,0.6442307692307693,0.5033860045146726,0.745819397993311,0.6010781671159028,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,,,,,
threshold_temporal_persistence,0.0,0.0,-2.8605054863452235,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,1.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863452235,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,2.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863452235,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,3.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863452235,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,4.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863452235,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,5.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863452235,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,6.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863452235,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,7.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863452235,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,8.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863452235,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,10.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863452235,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,12.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863442234,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,1.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863442234,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,2.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863442234,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,3.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863442234,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,4.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863442234,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,5.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863442234,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,6.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863442234,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,7.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863442234,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,8.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863442234,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,10.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.8605054863442234,True,832,0.359375,0.359375,1.0,0.5287356321839081,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,12.0,832.0,0.5282251331474129,0.5055555555555555,0.016039992868263152
threshold_temporal_persistence,0.0,0.0,-2.3060236407611234,True,811,0.3581730769230769,0.35511713933415534,0.9632107023411371,0.518918918918919,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,1.0,811.0,0.5170320816888747,0.471976401179941,0.03186430087384419
threshold_temporal_persistence,0.0,0.0,-2.3060236407611234,True,810,0.35697115384615385,0.35432098765432096,0.959866220735786,0.5175834084761046,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,2.0,811.0,0.5155251550628194,0.46745562130177515,0.03399509575099622
threshold_temporal_persistence,0.0,0.0,-2.3060236407611234,True,796,0.34975961538461536,0.3479899497487437,0.9264214046822743,0.5059360730593607,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,3.0,811.0,0.5016819232708697,0.42592592592592593,0.05357062687687047
threshold_temporal_persistence,0.0,0.0,-2.3060236407611234,True,790,0.34975961538461536,0.3468354430379747,0.9163879598662207,0.5032139577594124,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,4.0,811.0,0.49807139450310817,0.41509433962264153,0.05867642043815646
threshold_temporal_persistence,0.0,0.0,-2.3060236407611234,True,786,0.3545673076923077,0.3486005089058524,0.9163879598662207,0.5050691244239631,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,5.0,811.0,0.4998340031639262,0.42038216560509556,0.05618383880489765
threshold_temporal_persistence,0.0,0.0,-2.3060236407611234,True,786,0.3545673076923077,0.3486005089058524,0.9163879598662207,0.5050691244239631,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,6.0,811.0,0.4998340031639262,0.42038216560509556,0.05618383880489765
threshold_temporal_persistence,0.0,0.0,-2.3060236407611234,True,786,0.3545673076923077,0.3486005089058524,0.9163879598662207,0.5050691244239631,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,7.0,811.0,0.4998340031639262,0.42038216560509556,0.05618383880489765
threshold_temporal_persistence,0.0,0.0,-2.3060236407611234,True,772,0.36177884615384615,0.34974093264248707,0.903010033444816,0.5042016806722689,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,8.0,811.0,0.49748439240667214,0.41333333333333333,0.059506527950297976
threshold_temporal_persistence,0.0,0.0,-2.3060236407611234,True,756,0.38100961538461536,0.35714285714285715,0.903010033444816,0.5118483412322274,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,10.0,811.0,0.5052465207321807,0.43661971830985913,0.048529841360481475
threshold_temporal_persistence,0.0,0.0,-2.3060236407611234,True,756,0.38100961538461536,0.35714285714285715,0.903010033444816,0.5118483412322274,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,12.0,811.0,0.5052465207321807,0.43661971830985913,0.048529841360481475
threshold_temporal_persistence,0.0,0.0,-1.5077321203174232,True,793,0.36538461538461536,0.35561160151324084,0.9431438127090301,0.5164835164835165,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,1.0,793.0,0.5133930113059453,0.46105919003115264,0.03701001110143418
threshold_temporal_persistence,0.0,0.0,-1.5077321203174232,True,781,0.36778846153846156,0.3546734955185659,0.9264214046822743,0.512962962962963,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,2.0,793.0,0.508573928544752,0.44660194174757284,0.04382453731543765
threshold_temporal_persistence,0.0,0.0,-1.5077321203174232,True,755,0.3701923076923077,0.3509933774834437,0.8862876254180602,0.5028462998102466,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,3.0,793.0,0.4939822330034527,0.4028268551236749,0.06445911848078482
threshold_temporal_persistence,0.0,0.0,-1.5077321203174232,True,749,0.3701923076923077,0.34979973297730305,0.8762541806020067,0.5,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,4.0,793.0,0.4896705135458619,0.3898916967509025,0.07055659173754318
threshold_temporal_persistence,0.0,0.0,-1.5077321203174232,True,737,0.375,0.35006784260515605,0.862876254180602,0.4980694980694981,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,5.0,793.0,0.4854927781509069,0.37735849056603776,0.07646462301522786
threshold_temporal_persistence,0.0,0.0,-1.5077321203174232,True,737,0.375,0.35006784260515605,0.862876254180602,0.4980694980694981,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,6.0,793.0,0.4854927781509069,0.37735849056603776,0.07646462301522786
threshold_temporal_persistence,0.0,0.0,-1.5077321203174232,True,731,0.38221153846153844,0.35294117647058826,0.862876254180602,0.5009708737864078,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,7.0,793.0,0.4884067433290231,0.3861003861003861,0.0723437755568097
threshold_temporal_persistence,0.0,0.0,-1.5077321203174232,True,731,0.38221153846153844,0.35294117647058826,0.862876254180602,0.5009708737864078,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,8.0,793.0,0.4884067433290231,0.3861003861003861,0.0723437755568097
threshold_temporal_persistence,0.0,0.0,-1.5077321203174232,True,723,0.3918269230769231,0.35684647302904565,0.862876254180602,0.5048923679060665,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,10.0,793.0,0.49250873946289175,0.398406374501992,0.0665428737186372
threshold_temporal_persistence,0.0,0.0,-1.5077321203174232,True,702,0.36658653846153844,0.33760683760683763,0.7926421404682275,0.47352647352647353,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,12.0,793.0,0.4437645856433871,0.25217391304347825,0.13547626881029776
threshold_temporal_persistence,0.0,0.0,-1.0846469744194687,True,771,0.38461538461538464,0.36186770428015563,0.9331103678929766,0.5214953271028038,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,1.0,771.0,0.5179832217998029,0.45141065830721006,0.047155560822658864
threshold_temporal_persistence,0.0,0.0,-1.0846469744194687,True,758,0.3858173076923077,0.36015831134564646,0.9130434782608695,0.5165562913907285,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,2.0,771.0,0.5113038520372688,0.43137254901960786,0.05658798823568828
threshold_temporal_persistence,0.0,0.0,-1.0846469744194687,True,732,0.38822115384615385,0.35655737704918034,0.8729096989966555,0.5063045586808923,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,3.0,771.0,0.49608443093549476,0.38571428571428573,0.07809275439877386
threshold_temporal_persistence,0.0,0.0,-1.0846469744194687,True,726,0.38822115384615385,0.35537190082644626,0.862876254180602,0.5034146341463415,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,4.0,771.0,0.4916005936049421,0.3722627737226277,0.08443015716344297
threshold_temporal_persistence,0.0,0.0,-1.0846469744194687,True,706,0.39302884615384615,0.35410764872521244,0.8361204013377926,0.4975124378109453,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,5.0,771.0,0.48061752467613567,0.3333333333333333,0.10427614655145077
threshold_temporal_persistence,0.0,0.0,-1.0846469744194687,True,696,0.39302884615384615,0.35201149425287354,0.8193979933110368,0.49246231155778897,SKAB,3,42,StratifiedGroupKFold,5,832,299,0.1,5,0.1,0.01,5,1.0,6.0,771.0,0.4720994072921883,0.30039525691699603,0.12143311387786368
