dataset,scenario,order,smoothing_alpha,decision_mode,score_window,score_threshold,max_mapping_distance,dirichlet_alpha,dirichlet_prior_mode,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,transition_density_mean,num_states_mean,num_transitions_mean
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,0.05,uniform,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,0.05,unigram,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,0.1,backoff,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,0.1,uniform,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,0.1,unigram,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,0.5,backoff,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,0.5,uniform,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,0.5,unigram,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,1.0,backoff,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,1.0,uniform,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,1.0,unigram,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,2.0,backoff,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,2.0,uniform,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,2.0,unigram,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,5.0,backoff,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,5.0,uniform,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
SKAB,unseen_data,3,0.5,avg_negative_log,10,0.2231,,5.0,unigram,0.5478260869565217,0.4667589250779106,0.14285714285714288,0.29160592175990213,0.2,0.408248290463863,0.16666666666666669,0.34020690871988585,0.05091218372849919,233.6,423.2
