accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,order,anomaly_threshold,smoothing_alpha,decision_mode,score_threshold,score_window,max_mapping_distance,num_states,vocab_size,num_transitions,transition_density
0.6999109528049866,0.7580645161290323,0.2344139650872818,0.3580952380952381,gaussian_noise,SKAB,mapping_distance_fold_1,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_1,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,103,35,190,0.052704576976421634
0.7497765862377123,0.6117216117216118,0.8308457711442786,0.7046413502109705,original,SKAB,mapping_distance_fold_2,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.7631814119749777,0.62756052141527,0.8383084577114428,0.7177848775292864,gaussian_noise,SKAB,mapping_distance_fold_2,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_2,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.7497765862377123,0.6117216117216118,0.8308457711442786,0.7046413502109705,original,SKAB,mapping_distance_fold_2,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.7551385165326184,0.6172161172161172,0.8383084577114428,0.7109704641350211,gaussian_noise,SKAB,mapping_distance_fold_2,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_2,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.7497765862377123,0.6117216117216118,0.8308457711442786,0.7046413502109705,original,SKAB,mapping_distance_fold_2,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.7497765862377123,0.608540925266904,0.8507462686567164,0.7095435684647303,gaussian_noise,SKAB,mapping_distance_fold_2,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_2,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.7497765862377123,0.6117216117216118,0.8308457711442786,0.7046413502109705,original,SKAB,mapping_distance_fold_2,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.7524575513851653,0.6122082585278277,0.8482587064676617,0.7111574556830031,gaussian_noise,SKAB,mapping_distance_fold_2,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_2,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.7497765862377123,0.6117216117216118,0.8308457711442786,0.7046413502109705,original,SKAB,mapping_distance_fold_2,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.7488829311885612,0.6110091743119266,0.8283582089552238,0.7032734952481521,gaussian_noise,SKAB,mapping_distance_fold_2,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_2,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,102,34,200,0.05767012687427912
0.610366398570152,0.4677137870855148,0.6716791979949874,0.551440329218107,original,SKAB,mapping_distance_fold_3,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
0.612153708668454,0.4691358024691358,0.6666666666666666,0.5507246376811594,gaussian_noise,SKAB,mapping_distance_fold_3,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_3,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
0.610366398570152,0.4677137870855148,0.6716791979949874,0.551440329218107,original,SKAB,mapping_distance_fold_3,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
0.5969615728328865,0.4562289562289562,0.6791979949874687,0.5458207452165156,gaussian_noise,SKAB,mapping_distance_fold_3,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_3,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
0.610366398570152,0.4677137870855148,0.6716791979949874,0.551440329218107,original,SKAB,mapping_distance_fold_3,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
0.6157283288650581,0.4741235392320534,0.7117794486215538,0.5691382765531062,gaussian_noise,SKAB,mapping_distance_fold_3,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_3,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
0.610366398570152,0.4677137870855148,0.6716791979949874,0.551440329218107,original,SKAB,mapping_distance_fold_3,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
0.6255585344057194,0.48327759197324416,0.7243107769423559,0.5797392176529589,gaussian_noise,SKAB,mapping_distance_fold_3,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_3,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
0.610366398570152,0.4677137870855148,0.6716791979949874,0.551440329218107,original,SKAB,mapping_distance_fold_3,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
0.6067917783735478,0.46519524617996605,0.6867167919799498,0.5546558704453441,gaussian_noise,SKAB,mapping_distance_fold_3,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_3,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,108,37,206,0.05155155155155155
0.328804347826087,0.17735849056603772,0.23558897243107768,0.2023681377825619,original,SKAB,mapping_distance_fold_4,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.30344202898550726,0.15355805243445692,0.20551378446115287,0.1757770632368703,gaussian_noise,SKAB,mapping_distance_fold_4,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_4,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.328804347826087,0.17735849056603772,0.23558897243107768,0.2023681377825619,original,SKAB,mapping_distance_fold_4,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.3070652173913043,0.1534090909090909,0.20300751879699247,0.17475728155339806,gaussian_noise,SKAB,mapping_distance_fold_4,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_4,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.328804347826087,0.17735849056603772,0.23558897243107768,0.2023681377825619,original,SKAB,mapping_distance_fold_4,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.30434782608695654,0.15384615384615385,0.20551378446115287,0.1759656652360515,gaussian_noise,SKAB,mapping_distance_fold_4,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_4,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.328804347826087,0.17735849056603772,0.23558897243107768,0.2023681377825619,original,SKAB,mapping_distance_fold_4,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.33695652173913043,0.1791907514450867,0.23308270676691728,0.20261437908496732,gaussian_noise,SKAB,mapping_distance_fold_4,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_4,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.328804347826087,0.17735849056603772,0.23558897243107768,0.2023681377825619,original,SKAB,mapping_distance_fold_4,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.3079710144927536,0.16998191681735986,0.23558897243107768,0.19747899159663865,gaussian_noise,SKAB,mapping_distance_fold_4,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_4,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,106,36,205,0.05372117400419287
0.5782493368700266,0.45506912442396313,0.9899749373433584,0.6235201262825573,original,SKAB,mapping_distance_fold_5,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.5685234305923961,0.4492588369441277,0.9874686716791979,0.6175548589341693,gaussian_noise,SKAB,mapping_distance_fold_5,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,mapping_distance_fold_5,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.5782493368700266,0.45506912442396313,0.9899749373433584,0.6235201262825573,original,SKAB,mapping_distance_fold_5,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.5720601237842617,0.4498229043683589,0.9548872180451128,0.6115569823434992,gaussian_noise,SKAB,mapping_distance_fold_5,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,mapping_distance_fold_5,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.5782493368700266,0.45506912442396313,0.9899749373433584,0.6235201262825573,original,SKAB,mapping_distance_fold_5,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.5853227232537578,0.4593967517401392,0.9924812030075187,0.6280729579698652,gaussian_noise,SKAB,mapping_distance_fold_5,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,mapping_distance_fold_5,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.5782493368700266,0.45506912442396313,0.9899749373433584,0.6235201262825573,original,SKAB,mapping_distance_fold_5,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.5605658709106985,0.4440639269406393,0.974937343358396,0.6101960784313726,gaussian_noise,SKAB,mapping_distance_fold_5,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,mapping_distance_fold_5,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.5782493368700266,0.45506912442396313,0.9899749373433584,0.6235201262825573,original,SKAB,mapping_distance_fold_5,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.5623342175066313,0.4444444444444444,0.9624060150375939,0.6080760095011877,gaussian_noise,SKAB,mapping_distance_fold_5,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,mapping_distance_fold_5,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,1.0,105,36,189,0.05
0.7025823686553874,0.7637795275590551,0.24189526184538654,0.36742424242424243,original,SKAB,mapping_distance_fold_1,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.6954585930543188,0.697986577181208,0.2593516209476309,0.3781818181818182,gaussian_noise,SKAB,mapping_distance_fold_1,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_1,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.7025823686553874,0.7637795275590551,0.24189526184538654,0.36742424242424243,original,SKAB,mapping_distance_fold_1,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.6981300089047195,0.7540983606557377,0.22942643391521197,0.35181644359464626,gaussian_noise,SKAB,mapping_distance_fold_1,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_1,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.7025823686553874,0.7637795275590551,0.24189526184538654,0.36742424242424243,original,SKAB,mapping_distance_fold_1,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.6767586821015138,0.6233766233766234,0.23940149625935161,0.34594594594594597,gaussian_noise,SKAB,mapping_distance_fold_1,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_1,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.7025823686553874,0.7637795275590551,0.24189526184538654,0.36742424242424243,original,SKAB,mapping_distance_fold_1,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.6892252894033838,0.6830985915492958,0.24189526184538654,0.3572744014732965,gaussian_noise,SKAB,mapping_distance_fold_1,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_1,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.7025823686553874,0.7637795275590551,0.24189526184538654,0.36742424242424243,original,SKAB,mapping_distance_fold_1,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.6999109528049866,0.7580645161290323,0.2344139650872818,0.3580952380952381,gaussian_noise,SKAB,mapping_distance_fold_1,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_1,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,103,35,190,0.052704576976421634
0.7497765862377123,0.6117216117216118,0.8308457711442786,0.7046413502109705,original,SKAB,mapping_distance_fold_2,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.7631814119749777,0.62756052141527,0.8383084577114428,0.7177848775292864,gaussian_noise,SKAB,mapping_distance_fold_2,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_2,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.7497765862377123,0.6117216117216118,0.8308457711442786,0.7046413502109705,original,SKAB,mapping_distance_fold_2,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.7551385165326184,0.6172161172161172,0.8383084577114428,0.7109704641350211,gaussian_noise,SKAB,mapping_distance_fold_2,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_2,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.7497765862377123,0.6117216117216118,0.8308457711442786,0.7046413502109705,original,SKAB,mapping_distance_fold_2,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.7497765862377123,0.608540925266904,0.8507462686567164,0.7095435684647303,gaussian_noise,SKAB,mapping_distance_fold_2,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_2,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.7497765862377123,0.6117216117216118,0.8308457711442786,0.7046413502109705,original,SKAB,mapping_distance_fold_2,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.7524575513851653,0.6122082585278277,0.8482587064676617,0.7111574556830031,gaussian_noise,SKAB,mapping_distance_fold_2,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_2,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.7497765862377123,0.6117216117216118,0.8308457711442786,0.7046413502109705,original,SKAB,mapping_distance_fold_2,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.7488829311885612,0.6110091743119266,0.8283582089552238,0.7032734952481521,gaussian_noise,SKAB,mapping_distance_fold_2,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_2,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,102,34,200,0.05767012687427912
0.610366398570152,0.4677137870855148,0.6716791979949874,0.551440329218107,original,SKAB,mapping_distance_fold_3,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
0.612153708668454,0.4691358024691358,0.6666666666666666,0.5507246376811594,gaussian_noise,SKAB,mapping_distance_fold_3,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_3,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
0.610366398570152,0.4677137870855148,0.6716791979949874,0.551440329218107,original,SKAB,mapping_distance_fold_3,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
0.5969615728328865,0.4562289562289562,0.6791979949874687,0.5458207452165156,gaussian_noise,SKAB,mapping_distance_fold_3,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_3,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
0.610366398570152,0.4677137870855148,0.6716791979949874,0.551440329218107,original,SKAB,mapping_distance_fold_3,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
0.6157283288650581,0.4741235392320534,0.7117794486215538,0.5691382765531062,gaussian_noise,SKAB,mapping_distance_fold_3,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_3,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
0.610366398570152,0.4677137870855148,0.6716791979949874,0.551440329218107,original,SKAB,mapping_distance_fold_3,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
0.6255585344057194,0.48327759197324416,0.7243107769423559,0.5797392176529589,gaussian_noise,SKAB,mapping_distance_fold_3,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_3,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
0.610366398570152,0.4677137870855148,0.6716791979949874,0.551440329218107,original,SKAB,mapping_distance_fold_3,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
0.6067917783735478,0.46519524617996605,0.6867167919799498,0.5546558704453441,gaussian_noise,SKAB,mapping_distance_fold_3,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
1.0,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_3,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,108,37,206,0.05155155155155155
0.328804347826087,0.17735849056603772,0.23558897243107768,0.2023681377825619,original,SKAB,mapping_distance_fold_4,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.30344202898550726,0.15355805243445692,0.20551378446115287,0.1757770632368703,gaussian_noise,SKAB,mapping_distance_fold_4,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_4,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.328804347826087,0.17735849056603772,0.23558897243107768,0.2023681377825619,original,SKAB,mapping_distance_fold_4,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.3070652173913043,0.1534090909090909,0.20300751879699247,0.17475728155339806,gaussian_noise,SKAB,mapping_distance_fold_4,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_4,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.328804347826087,0.17735849056603772,0.23558897243107768,0.2023681377825619,original,SKAB,mapping_distance_fold_4,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.30434782608695654,0.15384615384615385,0.20551378446115287,0.1759656652360515,gaussian_noise,SKAB,mapping_distance_fold_4,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_4,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.328804347826087,0.17735849056603772,0.23558897243107768,0.2023681377825619,original,SKAB,mapping_distance_fold_4,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.33695652173913043,0.1791907514450867,0.23308270676691728,0.20261437908496732,gaussian_noise,SKAB,mapping_distance_fold_4,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_4,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.328804347826087,0.17735849056603772,0.23558897243107768,0.2023681377825619,original,SKAB,mapping_distance_fold_4,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.3079710144927536,0.16998191681735986,0.23558897243107768,0.19747899159663865,gaussian_noise,SKAB,mapping_distance_fold_4,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.5,0.0,0.0,0.0,unseen_data,SKAB,mapping_distance_fold_4,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,106,36,205,0.05372117400419287
0.5782493368700266,0.45506912442396313,0.9899749373433584,0.6235201262825573,original,SKAB,mapping_distance_fold_5,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,105,36,189,0.05
0.5685234305923961,0.4492588369441277,0.9874686716791979,0.6175548589341693,gaussian_noise,SKAB,mapping_distance_fold_5,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,mapping_distance_fold_5,42,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,105,36,189,0.05
0.5782493368700266,0.45506912442396313,0.9899749373433584,0.6235201262825573,original,SKAB,mapping_distance_fold_5,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,105,36,189,0.05
0.5720601237842617,0.4498229043683589,0.9548872180451128,0.6115569823434992,gaussian_noise,SKAB,mapping_distance_fold_5,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,mapping_distance_fold_5,123,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,105,36,189,0.05
0.5782493368700266,0.45506912442396313,0.9899749373433584,0.6235201262825573,original,SKAB,mapping_distance_fold_5,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,105,36,189,0.05
0.5853227232537578,0.4593967517401392,0.9924812030075187,0.6280729579698652,gaussian_noise,SKAB,mapping_distance_fold_5,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,mapping_distance_fold_5,2026,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,105,36,189,0.05
0.5782493368700266,0.45506912442396313,0.9899749373433584,0.6235201262825573,original,SKAB,mapping_distance_fold_5,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,105,36,189,0.05
0.5605658709106985,0.4440639269406393,0.974937343358396,0.6101960784313726,gaussian_noise,SKAB,mapping_distance_fold_5,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,105,36,189,0.05
0.6956521739130435,0.6818181818181818,1.0,0.8108108108108109,unseen_data,SKAB,mapping_distance_fold_5,7,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,105,36,189,0.05
0.5782493368700266,0.45506912442396313,0.9899749373433584,0.6235201262825573,original,SKAB,mapping_distance_fold_5,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,105,36,189,0.05
0.5623342175066313,0.4444444444444444,0.9624060150375939,0.6080760095011877,gaussian_noise,SKAB,mapping_distance_fold_5,999,4,3,2,0.9,1.0,avg_negative_log,0.2231,10,2.0,105,36,189,0.05
