dataset,scenario,order,smoothing_alpha,decision_mode,score_window,score_threshold,max_mapping_distance,time_decay_enabled,time_decay_rate,time_decay_min_weight,time_decay_candidate,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,transition_density_mean,num_states_mean,num_transitions_mean
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,True,0.98,0.01,decay_rate_0.98_min_0.01,0.38040178030113153,0.04536622247505416,0.3657303561106708,0.017833318763797,0.9884711779448621,0.023533109475360556,0.533380649288039,0.01480386463108441,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.98,0.001,decay_rate_0.98_min_0.001,0.41722036832615395,0.05621693023719864,0.37460982101934237,0.022206467531838636,0.9260165338719933,0.07312027610741764,0.5320999440538469,0.021926917657037588,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.98,0.01,decay_rate_0.98_min_0.01,0.41722036832615395,0.05621693023719864,0.37460982101934237,0.022206467531838636,0.9260165338719933,0.07312027610741764,0.5320999440538469,0.021926917657037588,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.95,0.001,decay_rate_0.95_min_0.001,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.95,0.01,decay_rate_0.95_min_0.01,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.95,0.05,decay_rate_0.95_min_0.05,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.98,0.001,decay_rate_0.98_min_0.001,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.98,0.01,decay_rate_0.98_min_0.01,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.98,0.05,decay_rate_0.98_min_0.05,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.99,0.001,decay_rate_0.99_min_0.001,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.99,0.01,decay_rate_0.99_min_0.01,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.1054,,True,0.99,0.05,decay_rate_0.99_min_0.05,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.95,0.001,decay_rate_0.95_min_0.001,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.95,0.01,decay_rate_0.95_min_0.01,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.95,0.05,decay_rate_0.95_min_0.05,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.98,0.001,decay_rate_0.98_min_0.001,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.98,0.01,decay_rate_0.98_min_0.01,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,True,0.95,0.001,decay_rate_0.95_min_0.001,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,True,0.95,0.01,decay_rate_0.95_min_0.01,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,True,0.98,0.001,decay_rate_0.98_min_0.001,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.95,0.001,decay_rate_0.95_min_0.001,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.95,0.01,decay_rate_0.95_min_0.01,0.3592061281272186,0.002957657813853152,0.3580589521960147,0.002954437329781126,1.0,0.0,0.5273031862315215,0.003205570288090946,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.999,0.001,decay_rate_0.999_min_0.001,0.5452953719053025,0.10646124642174923,0.48142013125258787,0.15321244365517594,0.7508403923793181,0.2713045262893097,0.5232206665557046,0.09341229433167864,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.999,0.01,decay_rate_0.999_min_0.01,0.5452953719053025,0.10646124642174923,0.48142013125258787,0.15321244365517594,0.7508403923793181,0.2713045262893097,0.5232206665557046,0.09341229433167864,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,True,0.999,0.05,decay_rate_0.999_min_0.05,0.5452953719053025,0.10646124642174923,0.48142013125258787,0.15321244365517594,0.7508403923793181,0.2713045262893097,0.5232206665557046,0.09341229433167864,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.95,0.05,decay_rate_0.95_min_0.05,0.5912812094155019,0.15197490452452006,0.4954604020623332,0.19714210468738255,0.6139982871161601,0.3137840788630038,0.49816270705893617,0.1810643305745944,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.98,0.05,decay_rate_0.98_min_0.05,0.5912812094155019,0.15197490452452006,0.4954604020623332,0.19714210468738255,0.6139982871161601,0.3137840788630038,0.49816270705893617,0.1810643305745944,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.5108,,True,0.99,0.05,decay_rate_0.99_min_0.05,0.5914504586741475,0.15123968836292245,0.4947079700360305,0.19856551211101775,0.6050056562853517,0.31220053180930885,0.4947133914680583,0.1814662059402644,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.3567,,True,0.999,0.05,decay_rate_0.999_min_0.05,0.5923537363147298,0.1497229589873565,0.4959628589158489,0.19780318614971285,0.6035093969337308,0.3119498518597533,0.4939238002334346,0.18147539156519685,0.05091218372849919,233.6,423.2
SKAB,original,3,0.5,avg_negative_log,10,0.2231,,False,0.99,0.01,base_disabled,0.5935947485217268,0.15006059394817725,0.4950645274395452,0.19958569518754776,0.5974993593709961,0.3156314203728574,0.4910609434834873,0.18643429075571938,0.05091218372849919,233.6,423.2
