accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,order,anomaly_threshold,smoothing_alpha,time_decay_enabled,time_decay_rate,time_decay_min_weight,time_decay_candidate,decision_mode,score_threshold,auto_score_percentile,score_window,max_mapping_distance,num_states,vocab_size,num_transitions,transition_density
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_1,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,35,400,0.050793650793650794
0.2288512911843277,0.15657311669128507,0.26433915211970077,0.19666048237476808,original,SKAB,time_decay_fold_1,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,35,400,0.050793650793650794
0.22796081923419412,0.15532544378698224,0.26184538653366585,0.19498607242339833,gaussian_noise,SKAB,time_decay_fold_1,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_1,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,35,400,0.050793650793650794
0.2288512911843277,0.15657311669128507,0.26433915211970077,0.19666048237476808,original,SKAB,time_decay_fold_1,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,35,400,0.050793650793650794
0.2288512911843277,0.15657311669128507,0.26433915211970077,0.19666048237476808,gaussian_noise,SKAB,time_decay_fold_1,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_1,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,35,400,0.050793650793650794
0.2288512911843277,0.15657311669128507,0.26433915211970077,0.19666048237476808,original,SKAB,time_decay_fold_1,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,35,400,0.050793650793650794
0.22796081923419412,0.15532544378698224,0.26184538653366585,0.19498607242339833,gaussian_noise,SKAB,time_decay_fold_1,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_1,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,35,400,0.050793650793650794
0.48882931188561213,0.4018475750577367,0.8656716417910447,0.5488958990536278,original,SKAB,time_decay_fold_2,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.5031277926720286,0.40941176470588236,0.8656716417910447,0.5559105431309904,gaussian_noise,SKAB,time_decay_fold_2,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_2,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.48882931188561213,0.4018475750577367,0.8656716417910447,0.5488958990536278,original,SKAB,time_decay_fold_2,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.48614834673815904,0.39976825028968715,0.8582089552238806,0.5454545454545454,gaussian_noise,SKAB,time_decay_fold_2,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_2,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.48882931188561213,0.4018475750577367,0.8656716417910447,0.5488958990536278,original,SKAB,time_decay_fold_2,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.4870420017873101,0.4020501138952164,0.8781094527363185,0.5515625,gaussian_noise,SKAB,time_decay_fold_2,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_2,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.48882931188561213,0.4018475750577367,0.8656716417910447,0.5488958990536278,original,SKAB,time_decay_fold_2,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.47899910634495085,0.3979706877113867,0.8781094527363185,0.547711404189294,gaussian_noise,SKAB,time_decay_fold_2,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_2,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.48882931188561213,0.4018475750577367,0.8656716417910447,0.5488958990536278,original,SKAB,time_decay_fold_2,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.4870420017873101,0.40046296296296297,0.8606965174129353,0.5466034755134281,gaussian_noise,SKAB,time_decay_fold_2,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_2,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,234,34,438,0.05505279034690799
0.41465594280607687,0.35964912280701755,0.8220551378446115,0.5003813882532419,original,SKAB,time_decay_fold_3,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
0.42180518319928506,0.36403508771929827,0.8320802005012531,0.5064836003051106,gaussian_noise,SKAB,time_decay_fold_3,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_3,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
0.41465594280607687,0.35964912280701755,0.8220551378446115,0.5003813882532419,original,SKAB,time_decay_fold_3,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
0.40840035746201964,0.35659760087241005,0.8195488721804511,0.4969604863221885,gaussian_noise,SKAB,time_decay_fold_3,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_3,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
0.41465594280607687,0.35964912280701755,0.8220551378446115,0.5003813882532419,original,SKAB,time_decay_fold_3,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
0.419124218051832,0.36461704422869473,0.8471177944862155,0.5098039215686274,gaussian_noise,SKAB,time_decay_fold_3,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_3,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
0.41465594280607687,0.35964912280701755,0.8220551378446115,0.5003813882532419,original,SKAB,time_decay_fold_3,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
0.41733690795352996,0.3617486338797814,0.8295739348370927,0.5038051750380518,gaussian_noise,SKAB,time_decay_fold_3,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_3,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
0.41465594280607687,0.35964912280701755,0.8220551378446115,0.5003813882532419,original,SKAB,time_decay_fold_3,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
0.42180518319928506,0.3646288209606987,0.8370927318295739,0.5079847908745247,gaussian_noise,SKAB,time_decay_fold_3,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_3,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,243,37,440,0.048937826715604496
0.4692028985507246,0.40042598509052185,0.9423558897243107,0.5620328849028401,original,SKAB,time_decay_fold_4,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.45471014492753625,0.3902702702702703,0.9047619047619048,0.5453172205438066,gaussian_noise,SKAB,time_decay_fold_4,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_4,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.4692028985507246,0.40042598509052185,0.9423558897243107,0.5620328849028401,original,SKAB,time_decay_fold_4,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.453804347826087,0.38961038961038963,0.9022556390977443,0.54421768707483,gaussian_noise,SKAB,time_decay_fold_4,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_4,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.4692028985507246,0.40042598509052185,0.9423558897243107,0.5620328849028401,original,SKAB,time_decay_fold_4,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.45561594202898553,0.3906926406926407,0.9047619047619048,0.54572940287226,gaussian_noise,SKAB,time_decay_fold_4,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_4,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.4692028985507246,0.40042598509052185,0.9423558897243107,0.5620328849028401,original,SKAB,time_decay_fold_4,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.4692028985507246,0.40042598509052185,0.9423558897243107,0.5620328849028401,gaussian_noise,SKAB,time_decay_fold_4,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_4,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.4692028985507246,0.40042598509052185,0.9423558897243107,0.5620328849028401,original,SKAB,time_decay_fold_4,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.4682971014492754,0.4,0.9423558897243107,0.561613144137416,gaussian_noise,SKAB,time_decay_fold_4,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_4,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,241,36,449,0.05175195942830797
0.4818744473916888,0.4050761421319797,1.0,0.5765895953757225,original,SKAB,time_decay_fold_5,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.46949602122015915,0.3993993993993994,1.0,0.5708154506437768,gaussian_noise,SKAB,time_decay_fold_5,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,time_decay_fold_5,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.4818744473916888,0.4050761421319797,1.0,0.5765895953757225,original,SKAB,time_decay_fold_5,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.48364279398762156,0.4059003051881994,1.0,0.5774240231548481,gaussian_noise,SKAB,time_decay_fold_5,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,time_decay_fold_5,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.4818744473916888,0.4050761421319797,1.0,0.5765895953757225,original,SKAB,time_decay_fold_5,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.48983200707338637,0.4088114754098361,1.0,0.5803636363636364,gaussian_noise,SKAB,time_decay_fold_5,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,time_decay_fold_5,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.4818744473916888,0.4050761421319797,1.0,0.5765895953757225,original,SKAB,time_decay_fold_5,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.47833775419982316,0.4034378159757331,1.0,0.5749279538904899,gaussian_noise,SKAB,time_decay_fold_5,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,time_decay_fold_5,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.4818744473916888,0.4050761421319797,1.0,0.5765895953757225,original,SKAB,time_decay_fold_5,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.47833775419982316,0.4034378159757331,1.0,0.5749279538904899,gaussian_noise,SKAB,time_decay_fold_5,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,time_decay_fold_5,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.1054,,10,,225,36,389,0.048024691358024695
0.7070347284060552,0.7686567164179104,0.256857855361596,0.3850467289719626,original,SKAB,time_decay_fold_1,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.699020480854853,0.7006369426751592,0.2743142144638404,0.3942652329749104,gaussian_noise,SKAB,time_decay_fold_1,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_1,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.7070347284060552,0.7686567164179104,0.256857855361596,0.3850467289719626,original,SKAB,time_decay_fold_1,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.7025823686553874,0.7596899224806202,0.24438902743142144,0.36981132075471695,gaussian_noise,SKAB,time_decay_fold_1,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_1,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.7070347284060552,0.7686567164179104,0.256857855361596,0.3850467289719626,original,SKAB,time_decay_fold_1,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.680320569902048,0.6296296296296297,0.2543640897755611,0.3623445825932504,gaussian_noise,SKAB,time_decay_fold_1,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_1,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.7070347284060552,0.7686567164179104,0.256857855361596,0.3850467289719626,original,SKAB,time_decay_fold_1,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.692787177203918,0.6866666666666666,0.256857855361596,0.3738656987295826,gaussian_noise,SKAB,time_decay_fold_1,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_1,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.7070347284060552,0.7686567164179104,0.256857855361596,0.3850467289719626,original,SKAB,time_decay_fold_1,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.7061442564559216,0.7669172932330827,0.2543640897755611,0.38202247191011235,gaussian_noise,SKAB,time_decay_fold_1,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_1,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,225,35,400,0.050793650793650794
0.4959785522788204,0.4044811320754717,0.8532338308457711,0.5488,original,SKAB,time_decay_fold_2,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.5102770330652369,0.41247002398081534,0.8557213930348259,0.5566343042071198,gaussian_noise,SKAB,time_decay_fold_2,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_2,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.4959785522788204,0.4044811320754717,0.8532338308457711,0.5488,original,SKAB,time_decay_fold_2,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.49776586237712245,0.4052132701421801,0.8507462686567164,0.5489566613162119,gaussian_noise,SKAB,time_decay_fold_2,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_2,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.4959785522788204,0.4044811320754717,0.8532338308457711,0.5488,original,SKAB,time_decay_fold_2,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.49508489722966936,0.40534262485482,0.8681592039800995,0.552652414885194,gaussian_noise,SKAB,time_decay_fold_2,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_2,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.4959785522788204,0.4044811320754717,0.8532338308457711,0.5488,original,SKAB,time_decay_fold_2,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.4968722073279714,0.4062863795110594,0.8681592039800995,0.5535289452815226,gaussian_noise,SKAB,time_decay_fold_2,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_2,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.4959785522788204,0.4044811320754717,0.8532338308457711,0.5488,original,SKAB,time_decay_fold_2,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.4941912421805183,0.4030732860520095,0.8482587064676617,0.5464743589743589,gaussian_noise,SKAB,time_decay_fold_2,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_2,999,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,234,34,438,0.05505279034690799
0.387846291331546,0.33176470588235296,0.706766917293233,0.45156124899919936,original,SKAB,time_decay_fold_3,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.3905272564789991,0.33293978748524206,0.706766917293233,0.45264847512038525,gaussian_noise,SKAB,time_decay_fold_3,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_3,42,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.387846291331546,0.33176470588235296,0.706766917293233,0.45156124899919936,original,SKAB,time_decay_fold_3,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.3744414655942806,0.32721010332950634,0.7142857142857143,0.44881889763779526,gaussian_noise,SKAB,time_decay_fold_3,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_3,123,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.387846291331546,0.33176470588235296,0.706766917293233,0.45156124899919936,original,SKAB,time_decay_fold_3,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.3941018766756032,0.3409350057012543,0.7493734335839599,0.46865203761755486,gaussian_noise,SKAB,time_decay_fold_3,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_3,2026,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.387846291331546,0.33176470588235296,0.706766917293233,0.45156124899919936,original,SKAB,time_decay_fold_3,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
0.40214477211796246,0.3458904109589041,0.7593984962406015,0.4752941176470588,gaussian_noise,SKAB,time_decay_fold_3,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,time_decay_fold_3,7,4,3,3,0.9,0.5,True,0.999,0.01,decay_rate_0.999_min_0.01,avg_negative_log,0.2231,,10,,243,37,440,0.048937826715604496
