dataset,order,smoothing_alpha,anomaly_threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,transition_density_mean,num_states_mean,num_transitions_mean
SKAB,3,1.0,0.2,0.6215392269937481,0.07047291749529287,0.4749882951866536,0.2207280938316661,0.25254043098963397,0.19934213969212858,0.2914160184182302,0.19031586327491967,0.05091218372849919,233.6,423.2
SKAB,3,0.01,0.6,0.6283124971169627,0.07452147513971354,0.48929586710717343,0.21855154324487402,0.2524006913102908,0.16093563657801252,0.30846294252021855,0.17386391314938873,0.05091218372849919,233.6,423.2
SKAB,4,0.5,0.2,0.6282764934808083,0.07565010615241319,0.4972460340411468,0.23171978561487597,0.25199427085971526,0.18758764093012079,0.29991090969008266,0.1901194749821132,0.04869467174957779,458.8,795.0
SKAB,4,0.1,0.4,0.6289862740388146,0.07346530572929032,0.48726764697438246,0.21374912967875995,0.2514955177425083,0.18898925575952877,0.29909763836528713,0.18999595601077224,0.04869467174957779,458.8,795.0
SKAB,4,0.01,0.6,0.6234664640574125,0.07616874966675323,0.4865032432844933,0.22215686694542583,0.2514044257552729,0.15810267665580052,0.3055712672414229,0.1710759730848894,0.04869467174957779,458.8,795.0
SKAB,2,0.01,0.6,0.6274331123610009,0.07019141096458381,0.4865996744954467,0.22077144701259532,0.24790563523111572,0.16095902845413196,0.3025134643519501,0.17371559804663236,0.05312948588128903,104.8,198.0
SKAB,2,0.1,0.5,0.6256376300317872,0.06335554048488469,0.48921916253114434,0.218053965231046,0.24602784364417205,0.17929686074316573,0.29308022272556133,0.1749845548804101,0.05312948588128903,104.8,198.0
SKAB,3,0.1,0.4,0.6333533545709527,0.05533641307627728,0.4953176942267692,0.22021847275088513,0.21154989494803744,0.17046933426119354,0.2650271115999081,0.1738428557993304,0.05091218372849919,233.6,423.2
SKAB,4,0.01,0.5,0.631024781220662,0.06203891400555197,0.4971455812769082,0.2184628382130723,0.21043388983867714,0.13874317686564655,0.27300362609402107,0.15933275023891497,0.04869467174957779,458.8,795.0
SKAB,2,0.01,0.5,0.6286681716283842,0.059570540857245065,0.48891516303887433,0.2205993145797234,0.20447246265438412,0.13882029716951233,0.2655110042038496,0.15627911985638618,0.05312948588128903,104.8,198.0
SKAB,3,0.01,0.5,0.6337074698798565,0.0572806848381382,0.4954205638416165,0.21534058557375305,0.20395498740523846,0.13279155648354252,0.2691049024410055,0.15360959249643563,0.05091218372849919,233.6,423.2
SKAB,2,0.5,0.3,0.6205170280961204,0.0511740347927014,0.4658907221661688,0.22041815680318833,0.2031071462853359,0.1727302620568072,0.2477311939987001,0.16497458563912276,0.05312948588128903,104.8,198.0
SKAB,4,1.0,0.1,0.6283877316007425,0.048855625270773334,0.48212463292944696,0.20782616511574584,0.19710960880072662,0.1701462845294002,0.24533177626889344,0.16983290555256023,0.04869467174957779,458.8,795.0
SKAB,4,0.1,0.3,0.6333718222937652,0.05044682976810161,0.5062344734955159,0.21625462207106325,0.19507215203677114,0.15362992122256244,0.25162388021434573,0.1609804593746745,0.04869467174957779,458.8,795.0
SKAB,3,0.5,0.2,0.6316214704125807,0.04513750439153041,0.4824325130774561,0.221262024030845,0.19058829938582636,0.16549702823270052,0.24131088312774726,0.16764136814271363,0.05091218372849919,233.6,423.2
SKAB,2,1.0,0.2,0.6250395058320382,0.04058698608777232,0.4679352543231258,0.21663059157944867,0.1866456254903832,0.17099935554060788,0.23023124022657052,0.16534035714289527,0.05312948588128903,104.8,198.0
SKAB,2,0.1,0.4,0.6267288928251475,0.05091882073355251,0.48163937725668376,0.22066371271046303,0.183591940360075,0.15404464417883373,0.23654763898070805,0.15698655232867348,0.05312948588128903,104.8,198.0
SKAB,3,0.1,0.3,0.6384144900274866,0.039221620831828626,0.4956243939240155,0.21893460835292797,0.16359672210637882,0.15051288756601106,0.21797171347611136,0.16358510850517574,0.05091218372849919,233.6,423.2
SKAB,4,0.01,0.4,0.6310915440014458,0.04527489976304075,0.49252145267921377,0.2083782876752559,0.15251676479694415,0.10053571648465572,0.2165044548027009,0.12667863985854347,0.04869467174957779,458.8,795.0
SKAB,3,1.0,0.1,0.636861464210018,0.03140576461658664,0.4863832378454794,0.21925697499980804,0.14615512055905572,0.1602564394805722,0.19125776671676714,0.16677195100238992,0.05091218372849919,233.6,423.2
SKAB,2,0.01,0.4,0.6292632966378835,0.04715215529238546,0.49351470964842137,0.22702068419637983,0.14602289958342088,0.09887475255502498,0.20920455002999896,0.12359431449581558,0.05312948588128903,104.8,198.0
SKAB,2,0.5,0.2,0.6352226800755849,0.03420310712954295,0.4835730656332074,0.21744101003320138,0.1446488611449344,0.14812618109693612,0.19337630819025126,0.15896096672216076,0.05312948588128903,104.8,198.0
SKAB,3,0.01,0.4,0.6312629215009824,0.04247704010126042,0.4881474636596019,0.21225032057824014,0.14302912154394995,0.1033306452918061,0.20430863601703744,0.12814481718095377,0.05091218372849919,233.6,423.2
SKAB,2,0.1,0.3,0.6384322528515809,0.034472465309895506,0.4983596785019532,0.21781347839749818,0.14212763270068945,0.13391180507803105,0.19634707560944545,0.15213765287768188,0.05312948588128903,104.8,198.0
SKAB,4,0.5,0.1,0.6391909928387561,0.02930865235251909,0.49031204894082464,0.20763140640267352,0.1411338671612966,0.15181950383480047,0.18867487742504618,0.16303366695904112,0.04869467174957779,458.8,795.0
SKAB,4,0.01,0.3,0.637394924377063,0.03184264133099993,0.5067592196126227,0.2263143844008735,0.12454510676512623,0.0937945173622855,0.18474495228621485,0.12068039306208143,0.04869467174957779,458.8,795.0
SKAB,4,0.1,0.2,0.6354216343182177,0.03169366787488007,0.49155224584535645,0.22316185076022807,0.12408750129315173,0.11020559260282733,0.1788731817525097,0.13222068672727694,0.04869467174957779,458.8,795.0
SKAB,3,0.01,0.3,0.6407839010633587,0.03128226198524014,0.5104456613652288,0.2246241839776692,0.12155381008444735,0.0962588355615218,0.18168408549670814,0.12632394231252195,0.05091218372849919,233.6,423.2
SKAB,2,0.01,0.3,0.6368713144096861,0.028687693581872523,0.4936948431685274,0.2198287630568208,0.11305869169144993,0.09011534345932196,0.16988264849631465,0.1178093698230254,0.05312948588128903,104.8,198.0
SKAB,3,0.5,0.1,0.6431381228082601,0.026312499539964573,0.4865126003967093,0.19317025759940243,0.11266221533287567,0.14593067567040496,0.1537450644573029,0.16607139633312556,0.05091218372849919,233.6,423.2
SKAB,3,0.1,0.2,0.6399105418083423,0.027257452890813907,0.4942497315984197,0.22409069236701668,0.1090873329152337,0.10921572458952601,0.1603565386158351,0.13552358120038352,0.05091218372849919,233.6,423.2
SKAB,2,1.0,0.1,0.6386740314829548,0.025669476426493417,0.4668457711442786,0.215158826227552,0.10868459718918018,0.14154883917614366,0.14771573390570988,0.16161270741951358,0.05312948588128903,104.8,198.0
SKAB,2,0.1,0.2,0.6420511164966815,0.026167565203241643,0.512219543723579,0.23264963019539242,0.09711336815258081,0.10592629243295476,0.1452689502629009,0.1339559392222716,0.05312948588128903,104.8,198.0
SKAB,4,0.01,0.2,0.6363580547039515,0.02411612477213052,0.4686181723681724,0.19522795794068246,0.09557096112447716,0.08691765763468226,0.14599332038149662,0.11473946871133456,0.04869467174957779,458.8,795.0
SKAB,2,0.5,0.1,0.6443903950479242,0.024952215032152423,0.4900267379679144,0.20762670538704933,0.09215072519576381,0.12347267822804445,0.1326253505167712,0.15258088910511824,0.05312948588128903,104.8,198.0
SKAB,3,0.01,0.2,0.6410063569706361,0.022410475374748703,0.49419723551302497,0.19815443963958346,0.0915821395525513,0.08902867502990267,0.14119935084294835,0.118332119781917,0.05091218372849919,233.6,423.2
SKAB,2,0.01,0.2,0.641904232220903,0.021462298884042226,0.5133128342875992,0.21418770262014608,0.08408578673019691,0.08610533403308274,0.1311281437675124,0.11551383780440737,0.05312948588128903,104.8,198.0
SKAB,4,0.1,0.1,0.6397856540669475,0.020043798258568425,0.4641907891305482,0.18251408319275503,0.07658695254905044,0.0852610921340566,0.11925256727313686,0.11611797463425444,0.04869467174957779,458.8,795.0
SKAB,4,0.01,0.1,0.6412189946764941,0.01943720477643365,0.470412839193327,0.1773120112606337,0.07608569941621836,0.08545974777792767,0.11884111098468367,0.11682571410138728,0.04869467174957779,458.8,795.0
SKAB,4,1.0,0.05,0.6376424418489872,0.019414542223008896,0.4697932610097273,0.19927467479871644,0.07559566836844969,0.08197531075177483,0.11770511003787773,0.11165919451517232,0.04869467174957779,458.8,795.0
SKAB,3,0.01,0.1,0.6424643181350141,0.019268812268297526,0.47588835212023617,0.1940985005074852,0.07060932190527683,0.08866231415617998,0.10971082444739048,0.1219103123019983,0.05091218372849919,233.6,423.2
SKAB,3,0.1,0.1,0.641744537274774,0.019933168030685927,0.4707618583495776,0.19899839292367102,0.07060932190527683,0.08866231415617998,0.10961299458045864,0.1219493555628309,0.05091218372849919,233.6,423.2
SKAB,4,0.5,0.05,0.6401516610484203,0.018661317082661652,0.49364970490068844,0.2231689473247383,0.07058563705575399,0.0803230482609609,0.11125342692201419,0.11181950489261851,0.04869467174957779,458.8,795.0
SKAB,4,0.01,0.05,0.6405139798889999,0.018217711236847924,0.4929905091195414,0.2240148865592387,0.07008438392292189,0.08064114849647089,0.11041105828148043,0.11238330833465408,0.04869467174957779,458.8,795.0
SKAB,4,0.1,0.05,0.6405139798889999,0.018217711236847924,0.4929905091195414,0.2240148865592387,0.07008438392292189,0.08064114849647089,0.11041105828148043,0.11238330833465408,0.04869467174957779,458.8,795.0
SKAB,2,0.01,0.1,0.642980874761666,0.02111172576509877,0.4937879767291532,0.2163051599726872,0.0670880685541598,0.07764444910429691,0.10798987307690304,0.11100999103782211,0.05312948588128903,104.8,198.0
SKAB,2,0.1,0.1,0.6415661974849197,0.01878737478443671,0.48706983001100645,0.21257822785124109,0.0670880685541598,0.07764444910429691,0.10704560971425367,0.1091069019587366,0.05312948588128903,104.8,198.0
SKAB,3,1.0,0.05,0.6416089493123287,0.015381294322282184,0.48749554197555595,0.22616279766843717,0.06559304988193489,0.08116817340723083,0.10296039957463948,0.11320459828256467,0.05091218372849919,233.6,423.2
SKAB,3,0.01,0.05,0.6444780589418819,0.014789378960627654,0.5167829191174481,0.2016159771354677,0.06409303117845978,0.08050671513417947,0.10147226419379217,0.113576224754518,0.05091218372849919,233.6,423.2
SKAB,3,0.1,0.05,0.6444780589418819,0.014789378960627654,0.5167829191174481,0.2016159771354677,0.06409303117845978,0.08050671513417947,0.10147226419379217,0.113576224754518,0.05091218372849919,233.6,423.2
SKAB,3,0.5,0.05,0.6442993279320517,0.014851919333268463,0.5135645283128505,0.20228764916035036,0.06409303117845978,0.08050671513417947,0.10144218771359968,0.11358631126648425,0.05091218372849919,233.6,423.2
SKAB,2,0.01,0.05,0.6496294477735721,0.020206808775580468,0.4553819444444444,0.33139738045655953,0.05257667188778139,0.08496560760003334,0.08339158521269129,0.12723469261395745,0.05312948588128903,104.8,198.0
SKAB,2,0.1,0.05,0.649450716763742,0.020275324324984346,0.44953399122807014,0.32976700718592644,0.05257667188778139,0.08496560760003334,0.08336896333733783,0.12724132605978955,0.05312948588128903,104.8,198.0
SKAB,2,0.5,0.05,0.649450716763742,0.020275324324984346,0.44953399122807014,0.32976700718592644,0.05257667188778139,0.08496560760003334,0.08336896333733783,0.12724132605978955,0.05312948588128903,104.8,198.0
SKAB,2,1.0,0.05,0.6475055355082158,0.016464916873857406,0.4387763473431781,0.32259933305913596,0.05257667188778139,0.08496560760003334,0.08201882260950333,0.12451404711486984,0.05312948588128903,104.8,198.0
