dataset,model,method,fold,seed,scenario,window_size,alphabet_size,merge_alpha,min_state_count,smoothing_alpha,distance_penalty,baseline_threshold,high_threshold,low_threshold,hysteresis_width,min_anomaly_run,baseline_selected,validation_selection_mode,validation_recall_constraint_met,validation_accuracy,validation_precision,validation_recall,validation_f1_score,validation_mean_file_f1,validation_min_file_f1,validation_std_file_f1,final_training_scope,inner_splitter,inner_split_id,inner_train_file_count,inner_validation_file_count,test_file_count,sample_count,actual_anomaly_count,raw_predicted_anomaly_count,predicted_anomaly_count,unseen_count,normal_states_before,normal_states_after,normal_transition_count,normal_transition_density,anomaly_states_before,anomaly_states_after,anomaly_transition_count,anomaly_transition_density,total_states_before,total_states_after,total_transition_count,accuracy,precision,recall,f1_score
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,3,999,unseen_data,4,3,0.01,5,0.1,2.0,0.023053437022547953,0.0675430080002492,-0.3115875933053355,0.3791306013055847,6,False,recall_constrained,True,0.8485576923076923,0.8473895582329317,0.705685618729097,0.7700729927007299,0.68585576933007,0.2830188679245283,0.2849229137372638,inner_train_calibrated,StratifiedGroupKFold,5,10,3,3,1,0,1,1,1,38,22,47,0.09710743801652892,30,18,40,0.12345679012345678,68,40,87,0.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,42,original,4,3,0.01,10,0.1,0.0,-0.6256956726897647,-0.6256956726897647,-0.6256956726897647,0.0,1,True,existing_single_threshold_baseline,True,0.3658243080625752,0.3581907090464548,0.9932203389830508,0.5265049415992812,0.5311846475581252,0.516914749661705,0.014269897896420192,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,1077,1077,2,35,19,41,0.11357340720221606,31,25,53,0.0848,66,44,94,0.39452054794520547,0.3853296193129062,0.9975961538461539,0.5559276624246483
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,42,original,4,3,0.01,10,0.1,0.0,-0.6256956726897647,-0.6256956726897647,-0.6256956726897647,0.0,10,False,recall_constrained,True,0.40794223826714804,0.37420178799489145,0.9932203389830508,0.5435992578849722,0.5593423305830649,0.516914749661705,0.0424275809213599,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,1077,1025,2,35,19,41,0.11357340720221606,31,25,53,0.0848,66,44,94,0.4420091324200913,0.40487804878048783,0.9975961538461539,0.5759888965995836
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,42,gaussian_noise,4,3,0.01,10,0.1,0.0,-0.6256956726897647,-0.6256956726897647,-0.6256956726897647,0.0,1,True,existing_single_threshold_baseline,True,0.3658243080625752,0.3581907090464548,0.9932203389830508,0.5265049415992812,0.5311846475581252,0.516914749661705,0.014269897896420192,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,1077,1077,2,35,19,41,0.11357340720221606,31,25,53,0.0848,66,44,94,0.3963470319634703,0.3862581244196843,1.0,0.5572672471533825
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,42,gaussian_noise,4,3,0.01,10,0.1,0.0,-0.6256956726897647,-0.6256956726897647,-0.6256956726897647,0.0,10,False,recall_constrained,True,0.40794223826714804,0.37420178799489145,0.9932203389830508,0.5435992578849722,0.5593423305830649,0.516914749661705,0.0424275809213599,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,1077,1019,2,35,19,41,0.11357340720221606,31,25,53,0.0848,66,44,94,0.44931506849315067,0.408243375858685,1.0,0.5797909407665506
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,42,unseen_data,4,3,0.01,10,0.1,0.0,-0.6256956726897647,-0.6256956726897647,-0.6256956726897647,0.0,1,True,existing_single_threshold_baseline,True,0.3658243080625752,0.3581907090464548,0.9932203389830508,0.5265049415992812,0.5311846475581252,0.516914749661705,0.014269897896420192,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,2,0,2,2,2,35,19,41,0.11357340720221606,31,25,53,0.0848,66,44,94,0.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,42,unseen_data,4,3,0.01,10,0.1,0.0,-0.6256956726897647,-0.6256956726897647,-0.6256956726897647,0.0,10,False,recall_constrained,True,0.40794223826714804,0.37420178799489145,0.9932203389830508,0.5435992578849722,0.5593423305830649,0.516914749661705,0.0424275809213599,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,2,0,2,2,2,35,19,41,0.11357340720221606,31,25,53,0.0848,66,44,94,0.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,123,original,4,3,0.05,10,1.0,0.0,-0.035899747519093625,-0.035899747519093625,-0.035899747519093625,0.0,1,True,existing_single_threshold_baseline,True,0.4614457831325301,0.39617486338797814,0.9830508474576272,0.5647517039922103,0.5981019426955947,0.5204359673024523,0.0776659753931424,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,901,901,2,35,21,43,0.09750566893424037,31,24,50,0.08680555555555555,66,45,93,0.491324200913242,0.42175360710321863,0.9134615384615384,0.5770690964312832
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,123,original,4,3,0.05,10,1.0,0.0,-0.035899747519093625,-0.035899747519093625,-0.08036654187325754,0.04446679435416391,8,False,recall_constrained,True,0.5096385542168674,0.4186046511627907,0.976271186440678,0.5859613428280773,0.6522234201725048,0.5190217391304348,0.13320168104207003,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,937,852,2,35,21,43,0.09750566893424037,31,24,50,0.08680555555555555,66,45,93,0.5214611872146119,0.43661971830985913,0.8942307692307693,0.5867507886435331
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,123,gaussian_noise,4,3,0.05,10,1.0,0.0,-0.035899747519093625,-0.035899747519093625,-0.035899747519093625,0.0,1,True,existing_single_threshold_baseline,True,0.4614457831325301,0.39617486338797814,0.9830508474576272,0.5647517039922103,0.5981019426955947,0.5204359673024523,0.0776659753931424,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,897,897,2,35,21,43,0.09750566893424037,31,24,50,0.08680555555555555,66,45,93,0.4986301369863014,0.4258639910813824,0.9182692307692307,0.5818735719725818
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,123,gaussian_noise,4,3,0.05,10,1.0,0.0,-0.035899747519093625,-0.035899747519093625,-0.08036654187325754,0.04446679435416391,8,False,recall_constrained,True,0.5096385542168674,0.4186046511627907,0.976271186440678,0.5859613428280773,0.6522234201725048,0.5190217391304348,0.13320168104207003,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,935,834,2,35,21,43,0.09750566893424037,31,24,50,0.08680555555555555,66,45,93,0.5305936073059361,0.4412470023980815,0.8846153846153846,0.5888
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,123,unseen_data,4,3,0.05,10,1.0,0.0,-0.035899747519093625,-0.035899747519093625,-0.035899747519093625,0.0,1,True,existing_single_threshold_baseline,True,0.4614457831325301,0.39617486338797814,0.9830508474576272,0.5647517039922103,0.5981019426955947,0.5204359673024523,0.0776659753931424,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,2,0,2,2,2,35,21,43,0.09750566893424037,31,24,50,0.08680555555555555,66,45,93,0.5,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,123,unseen_data,4,3,0.05,10,1.0,0.0,-0.035899747519093625,-0.035899747519093625,-0.08036654187325754,0.04446679435416391,8,False,recall_constrained,True,0.5096385542168674,0.4186046511627907,0.976271186440678,0.5859613428280773,0.6522234201725048,0.5190217391304348,0.13320168104207003,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,2,0,2,2,2,35,21,43,0.09750566893424037,31,24,50,0.08680555555555555,66,45,93,1.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,2026,original,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.07521059511480811,-0.07521059511480811,0.0,1,True,existing_single_threshold_baseline,True,0.3870192307692308,0.36691542288557216,0.9966216216216216,0.5363636363636364,0.5447954524275463,0.5197278911564626,0.025067561271083783,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,919,919,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.4602739726027397,0.4047878128400435,0.8942307692307693,0.5573033707865168
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,2026,original,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.004592201341570089,-0.07521059511480811,0.07061839377323803,8,False,recall_constrained,True,0.4495192307692308,0.39228723404255317,0.9966216216216216,0.5629770992366412,0.5921323161852601,0.5197278911564626,0.07240442502879746,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,919,808,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.5342465753424658,0.44183168316831684,0.8581730769230769,0.5833333333333334
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,2026,gaussian_noise,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.07521059511480811,-0.07521059511480811,0.0,1,True,existing_single_threshold_baseline,True,0.3870192307692308,0.36691542288557216,0.9966216216216216,0.5363636363636364,0.5447954524275463,0.5197278911564626,0.025067561271083783,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,907,907,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.4730593607305936,0.41124586549062847,0.8966346153846154,0.563869992441421
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,2026,gaussian_noise,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.004592201341570089,-0.07521059511480811,0.07061839377323803,8,False,recall_constrained,True,0.4495192307692308,0.39228723404255317,0.9966216216216216,0.5629770992366412,0.5921323161852601,0.5197278911564626,0.07240442502879746,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,907,782,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.554337899543379,0.4539641943734015,0.8533653846153846,0.5926544240400667
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,2026,unseen_data,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.07521059511480811,-0.07521059511480811,0.0,1,True,existing_single_threshold_baseline,True,0.3870192307692308,0.36691542288557216,0.9966216216216216,0.5363636363636364,0.5447954524275463,0.5197278911564626,0.025067561271083783,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,2,0,2,2,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,2026,unseen_data,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.004592201341570089,-0.07521059511480811,0.07061839377323803,8,False,recall_constrained,True,0.4495192307692308,0.39228723404255317,0.9966216216216216,0.5629770992366412,0.5921323161852601,0.5197278911564626,0.07240442502879746,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,2,0,2,2,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,7,original,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.07521059511480811,-0.07521059511480811,0.0,1,True,existing_single_threshold_baseline,True,0.3870192307692308,0.36691542288557216,0.9966216216216216,0.5363636363636364,0.5447954524275463,0.5197278911564626,0.025067561271083783,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,919,919,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.4602739726027397,0.4047878128400435,0.8942307692307693,0.5573033707865168
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,7,original,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.004592201341570089,-0.07521059511480811,0.07061839377323803,8,False,recall_constrained,True,0.4495192307692308,0.39228723404255317,0.9966216216216216,0.5629770992366412,0.5921323161852601,0.5197278911564626,0.07240442502879746,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,919,808,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.5342465753424658,0.44183168316831684,0.8581730769230769,0.5833333333333334
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,7,gaussian_noise,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.07521059511480811,-0.07521059511480811,0.0,1,True,existing_single_threshold_baseline,True,0.3870192307692308,0.36691542288557216,0.9966216216216216,0.5363636363636364,0.5447954524275463,0.5197278911564626,0.025067561271083783,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,927,927,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.45844748858447487,0.4045307443365696,0.9014423076923077,0.5584512285927029
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,7,gaussian_noise,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.004592201341570089,-0.07521059511480811,0.07061839377323803,8,False,recall_constrained,True,0.4495192307692308,0.39228723404255317,0.9966216216216216,0.5629770992366412,0.5921323161852601,0.5197278911564626,0.07240442502879746,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,927,825,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.5187214611872146,0.43272727272727274,0.8581730769230769,0.5753424657534246
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,7,unseen_data,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.07521059511480811,-0.07521059511480811,0.0,1,True,existing_single_threshold_baseline,True,0.3870192307692308,0.36691542288557216,0.9966216216216216,0.5363636363636364,0.5447954524275463,0.5197278911564626,0.025067561271083783,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,2,0,2,2,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,7,unseen_data,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.004592201341570089,-0.07521059511480811,0.07061839377323803,8,False,recall_constrained,True,0.4495192307692308,0.39228723404255317,0.9966216216216216,0.5629770992366412,0.5921323161852601,0.5197278911564626,0.07240442502879746,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,2,0,2,2,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,999,original,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.07521059511480811,-0.07521059511480811,0.0,1,True,existing_single_threshold_baseline,True,0.3870192307692308,0.36691542288557216,0.9966216216216216,0.5363636363636364,0.5447954524275463,0.5197278911564626,0.025067561271083783,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,919,919,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.4602739726027397,0.4047878128400435,0.8942307692307693,0.5573033707865168
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,999,original,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.004592201341570089,-0.07521059511480811,0.07061839377323803,8,False,recall_constrained,True,0.4495192307692308,0.39228723404255317,0.9966216216216216,0.5629770992366412,0.5921323161852601,0.5197278911564626,0.07240442502879746,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,919,808,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.5342465753424658,0.44183168316831684,0.8581730769230769,0.5833333333333334
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,999,gaussian_noise,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.07521059511480811,-0.07521059511480811,0.0,1,True,existing_single_threshold_baseline,True,0.3870192307692308,0.36691542288557216,0.9966216216216216,0.5363636363636364,0.5447954524275463,0.5197278911564626,0.025067561271083783,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,919,919,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.4694063926940639,0.4102285092491839,0.90625,0.5647940074906367
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,999,gaussian_noise,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.004592201341570089,-0.07521059511480811,0.07061839377323803,8,False,recall_constrained,True,0.4495192307692308,0.39228723404255317,0.9966216216216216,0.5629770992366412,0.5921323161852601,0.5197278911564626,0.07240442502879746,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,1095,416,919,830,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.5305936073059361,0.44096385542168676,0.8798076923076923,0.5874799357945425
SKAB,dual_alergia_hysteresis,baseline_single_threshold,4,999,unseen_data,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.07521059511480811,-0.07521059511480811,0.0,1,True,existing_single_threshold_baseline,True,0.3870192307692308,0.36691542288557216,0.9966216216216216,0.5363636363636364,0.5447954524275463,0.5197278911564626,0.025067561271083783,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,2,0,2,2,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,4,999,unseen_data,4,3,0.05,10,0.1,0.0,-0.07521059511480811,-0.004592201341570089,-0.07521059511480811,0.07061839377323803,8,False,recall_constrained,True,0.4495192307692308,0.39228723404255317,0.9966216216216216,0.5629770992366412,0.5921323161852601,0.5197278911564626,0.07240442502879746,inner_train_calibrated,StratifiedGroupKFold,1,11,2,3,2,0,2,2,2,35,23,53,0.1001890359168242,30,20,49,0.1225,65,43,102,0.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,baseline_single_threshold,5,42,original,4,3,0.01,10,1.0,0.0,-0.7650769117202065,-0.7650769117202065,-0.7650769117202065,0.0,1,True,existing_single_threshold_baseline,True,0.39759036144578314,0.36828644501278773,0.9795918367346939,0.5353159851301115,0.5458934306860574,0.5170068027210885,0.02888662796496899,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,1118,417,1033,1033,0,38,30,52,0.057777777777777775,29,22,46,0.09504132231404959,67,52,98,0.38998211091234347,0.3717328170377541,0.920863309352518,0.5296551724137931
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,5,42,original,4,3,0.01,10,1.0,0.0,-0.7650769117202065,-0.2641515750415868,-0.8570437002377901,0.5928921251962033,8,False,recall_constrained,True,0.5132530120481927,0.4181547619047619,0.95578231292517,0.5817805383022774,0.6538043478260869,0.5163043478260869,0.1375,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,1118,417,753,692,0,38,30,52,0.057777777777777775,29,22,46,0.09504132231404959,67,52,98,0.4928443649373882,0.3916184971098266,0.6498800959232613,0.48872858431018934
SKAB,dual_alergia_hysteresis,baseline_single_threshold,5,42,gaussian_noise,4,3,0.01,10,1.0,0.0,-0.7650769117202065,-0.7650769117202065,-0.7650769117202065,0.0,1,True,existing_single_threshold_baseline,True,0.39759036144578314,0.36828644501278773,0.9795918367346939,0.5353159851301115,0.5458934306860574,0.5170068027210885,0.02888662796496899,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,1118,417,1036,1036,0,38,30,52,0.057777777777777775,29,22,46,0.09504132231404959,67,52,98,0.3962432915921288,0.3754826254826255,0.9328537170263789,0.5354439091534756
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,5,42,gaussian_noise,4,3,0.01,10,1.0,0.0,-0.7650769117202065,-0.2641515750415868,-0.8570437002377901,0.5928921251962033,8,False,recall_constrained,True,0.5132530120481927,0.4181547619047619,0.95578231292517,0.5817805383022774,0.6538043478260869,0.5163043478260869,0.1375,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,1118,417,738,676,0,38,30,52,0.057777777777777775,29,22,46,0.09504132231404959,67,52,98,0.49105545617173524,0.3875739644970414,0.6282973621103117,0.4794144556267155
SKAB,dual_alergia_hysteresis,baseline_single_threshold,5,42,unseen_data,4,3,0.01,10,1.0,0.0,-0.7650769117202065,-0.7650769117202065,-0.7650769117202065,0.0,1,True,existing_single_threshold_baseline,True,0.39759036144578314,0.36828644501278773,0.9795918367346939,0.5353159851301115,0.5458934306860574,0.5170068027210885,0.02888662796496899,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,0,0,0,0,0,38,30,52,0.057777777777777775,29,22,46,0.09504132231404959,67,52,98,0.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,5,42,unseen_data,4,3,0.01,10,1.0,0.0,-0.7650769117202065,-0.2641515750415868,-0.8570437002377901,0.5928921251962033,8,False,recall_constrained,True,0.5132530120481927,0.4181547619047619,0.95578231292517,0.5817805383022774,0.6538043478260869,0.5163043478260869,0.1375,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,0,0,0,0,0,38,30,52,0.057777777777777775,29,22,46,0.09504132231404959,67,52,98,0.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,baseline_single_threshold,5,123,original,4,3,0.01,10,1.0,0.0,-0.021662718826137198,-0.021662718826137198,-0.021662718826137198,0.0,1,True,existing_single_threshold_baseline,True,0.5006031363088058,0.4127906976744186,0.9659863945578231,0.5784114052953157,0.627869924875496,0.520891364902507,0.10697855997298894,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,1118,417,372,372,0,38,30,52,0.057777777777777775,29,23,46,0.08695652173913043,67,53,98,0.4785330948121646,0.2768817204301075,0.24700239808153476,0.26108998732572875
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,5,123,original,4,3,0.01,10,1.0,0.0,-0.021662718826137198,-0.021662718826137198,-0.5560204558814213,0.5343577370552841,12,False,recall_constrained,True,0.5367913148371531,0.4330357142857143,0.9897959183673469,0.6024844720496895,0.6838959752744908,0.5200553250345782,0.16384065023991257,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,1118,417,740,604,0,38,30,52,0.057777777777777775,29,23,46,0.08695652173913043,67,53,98,0.5572450805008945,0.43543046357615894,0.6306954436450839,0.515181194906954
SKAB,dual_alergia_hysteresis,baseline_single_threshold,5,123,gaussian_noise,4,3,0.01,10,1.0,0.0,-0.021662718826137198,-0.021662718826137198,-0.021662718826137198,0.0,1,True,existing_single_threshold_baseline,True,0.5006031363088058,0.4127906976744186,0.9659863945578231,0.5784114052953157,0.627869924875496,0.520891364902507,0.10697855997298894,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,1118,417,381,381,0,38,30,52,0.057777777777777775,29,23,46,0.08695652173913043,67,53,98,0.46869409660107336,0.2677165354330709,0.2446043165467626,0.2556390977443609
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,5,123,gaussian_noise,4,3,0.01,10,1.0,0.0,-0.021662718826137198,-0.021662718826137198,-0.5560204558814213,0.5343577370552841,12,False,recall_constrained,True,0.5367913148371531,0.4330357142857143,0.9897959183673469,0.6024844720496895,0.6838959752744908,0.5200553250345782,0.16384065023991257,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,1118,417,735,624,0,38,30,52,0.057777777777777775,29,23,46,0.08695652173913043,67,53,98,0.5286225402504472,0.41185897435897434,0.6163069544364509,0.49375600384245916
SKAB,dual_alergia_hysteresis,baseline_single_threshold,5,123,unseen_data,4,3,0.01,10,1.0,0.0,-0.021662718826137198,-0.021662718826137198,-0.021662718826137198,0.0,1,True,existing_single_threshold_baseline,True,0.5006031363088058,0.4127906976744186,0.9659863945578231,0.5784114052953157,0.627869924875496,0.520891364902507,0.10697855997298894,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,0,0,0,0,0,38,30,52,0.057777777777777775,29,23,46,0.08695652173913043,67,53,98,0.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,5,123,unseen_data,4,3,0.01,10,1.0,0.0,-0.021662718826137198,-0.021662718826137198,-0.5560204558814213,0.5343577370552841,12,False,recall_constrained,True,0.5367913148371531,0.4330357142857143,0.9897959183673469,0.6024844720496895,0.6838959752744908,0.5200553250345782,0.16384065023991257,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,0,0,0,0,0,38,30,52,0.057777777777777775,29,23,46,0.08695652173913043,67,53,98,0.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,baseline_single_threshold,5,2026,original,4,3,0.01,10,1.0,0.0,-0.021662718826137198,-0.021662718826137198,-0.021662718826137198,0.0,1,True,existing_single_threshold_baseline,True,0.5006031363088058,0.4127906976744186,0.9659863945578231,0.5784114052953157,0.627869924875496,0.520891364902507,0.10697855997298894,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,1118,417,372,372,0,38,30,52,0.057777777777777775,29,23,46,0.08695652173913043,67,53,98,0.4785330948121646,0.2768817204301075,0.24700239808153476,0.26108998732572875
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,5,2026,original,4,3,0.01,10,1.0,0.0,-0.021662718826137198,-0.021662718826137198,-0.5560204558814213,0.5343577370552841,12,False,recall_constrained,True,0.5367913148371531,0.4330357142857143,0.9897959183673469,0.6024844720496895,0.6838959752744908,0.5200553250345782,0.16384065023991257,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,1118,417,740,604,0,38,30,52,0.057777777777777775,29,23,46,0.08695652173913043,67,53,98,0.5572450805008945,0.43543046357615894,0.6306954436450839,0.515181194906954
SKAB,dual_alergia_hysteresis,baseline_single_threshold,5,2026,gaussian_noise,4,3,0.01,10,1.0,0.0,-0.021662718826137198,-0.021662718826137198,-0.021662718826137198,0.0,1,True,existing_single_threshold_baseline,True,0.5006031363088058,0.4127906976744186,0.9659863945578231,0.5784114052953157,0.627869924875496,0.520891364902507,0.10697855997298894,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,1118,417,377,377,0,38,30,52,0.057777777777777775,29,23,46,0.08695652173913043,67,53,98,0.4776386404293381,0.27851458885941643,0.2517985611510791,0.26448362720403024
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,5,2026,gaussian_noise,4,3,0.01,10,1.0,0.0,-0.021662718826137198,-0.021662718826137198,-0.5560204558814213,0.5343577370552841,12,False,recall_constrained,True,0.5367913148371531,0.4330357142857143,0.9897959183673469,0.6024844720496895,0.6838959752744908,0.5200553250345782,0.16384065023991257,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,1118,417,733,608,0,38,30,52,0.057777777777777775,29,23,46,0.08695652173913043,67,53,98,0.535778175313059,0.4161184210526316,0.6067146282973621,0.49365853658536585
SKAB,dual_alergia_hysteresis,baseline_single_threshold,5,2026,unseen_data,4,3,0.01,10,1.0,0.0,-0.021662718826137198,-0.021662718826137198,-0.021662718826137198,0.0,1,True,existing_single_threshold_baseline,True,0.5006031363088058,0.4127906976744186,0.9659863945578231,0.5784114052953157,0.627869924875496,0.520891364902507,0.10697855997298894,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,0,0,0,0,0,38,30,52,0.057777777777777775,29,23,46,0.08695652173913043,67,53,98,0.0,0.0,0.0,0.0
SKAB,dual_alergia_hysteresis,dual_threshold_hysteresis,5,2026,unseen_data,4,3,0.01,10,1.0,0.0,-0.021662718826137198,-0.021662718826137198,-0.5560204558814213,0.5343577370552841,12,False,recall_constrained,True,0.5367913148371531,0.4330357142857143,0.9897959183673469,0.6024844720496895,0.6838959752744908,0.5200553250345782,0.16384065023991257,inner_train_calibrated,StratifiedGroupKFold,1,10,2,4,0,0,0,0,0,38,30,52,0.057777777777777775,29,23,46,0.08695652173913043,67,53,98,0.0,0.0,0.0,0.0
