accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,order,base_order,anomaly_threshold,smoothing_alpha,ensemble_enabled,ensemble_orders,ensemble_weights,ensemble_aggregation,ensemble_name,decision_mode,score_threshold,auto_score_percentile,score_window,max_mapping_distance,num_states,vocab_size,num_transitions,transition_density
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,485,36,857,0.0490836197021764
0.32608695652173914,0.17636022514071295,0.23558897243107768,0.2017167381974249,original,SKAB,ensemble_markov_fold_4,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,485,36,857,0.0490836197021764
0.3016304347826087,0.15427509293680297,0.20802005012531327,0.17716115261472787,gaussian_noise,SKAB,ensemble_markov_fold_4,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,485,36,857,0.0490836197021764
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,485,36,857,0.0490836197021764
0.32608695652173914,0.17636022514071295,0.23558897243107768,0.2017167381974249,original,SKAB,ensemble_markov_fold_4,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,485,36,857,0.0490836197021764
0.3342391304347826,0.1781609195402299,0.23308270676691728,0.20195439739413681,gaussian_noise,SKAB,ensemble_markov_fold_4,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,485,36,857,0.0490836197021764
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,485,36,857,0.0490836197021764
0.32608695652173914,0.17636022514071295,0.23558897243107768,0.2017167381974249,original,SKAB,ensemble_markov_fold_4,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,485,36,857,0.0490836197021764
0.3070652173913043,0.16967509025270758,0.23558897243107768,0.19727177334732424,gaussian_noise,SKAB,ensemble_markov_fold_4,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,485,36,857,0.0490836197021764
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,485,36,857,0.0490836197021764
0.5729442970822282,0.45227272727272727,0.9974937343358395,0.6223612197028929,original,SKAB,ensemble_markov_fold_5,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.5623342175066313,0.445823927765237,0.9899749373433584,0.6147859922178989,gaussian_noise,SKAB,ensemble_markov_fold_5,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.782608695652174,0.75,1.0,0.8571428571428571,unseen_data,SKAB,ensemble_markov_fold_5,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.5729442970822282,0.45227272727272727,0.9974937343358395,0.6223612197028929,original,SKAB,ensemble_markov_fold_5,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.5658709106984969,0.44638694638694637,0.9598997493734336,0.609387430389817,gaussian_noise,SKAB,ensemble_markov_fold_5,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.782608695652174,0.75,1.0,0.8571428571428571,unseen_data,SKAB,ensemble_markov_fold_5,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.5729442970822282,0.45227272727272727,0.9974937343358395,0.6223612197028929,original,SKAB,ensemble_markov_fold_5,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.5809018567639257,0.4568469505178366,0.9949874686716792,0.6261829652996845,gaussian_noise,SKAB,ensemble_markov_fold_5,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.782608695652174,0.75,1.0,0.8571428571428571,unseen_data,SKAB,ensemble_markov_fold_5,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.5729442970822282,0.45227272727272727,0.9974937343358395,0.6223612197028929,original,SKAB,ensemble_markov_fold_5,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.5543766578249337,0.4405436013590034,0.974937343358396,0.6068642745709828,gaussian_noise,SKAB,ensemble_markov_fold_5,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.782608695652174,0.75,1.0,0.8571428571428571,unseen_data,SKAB,ensemble_markov_fold_5,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.5729442970822282,0.45227272727272727,0.9974937343358395,0.6223612197028929,original,SKAB,ensemble_markov_fold_5,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.5596816976127321,0.4431687715269805,0.9674185463659147,0.6078740157480315,gaussian_noise,SKAB,ensemble_markov_fold_5,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.782608695652174,0.75,1.0,0.8571428571428571,unseen_data,SKAB,ensemble_markov_fold_5,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.2231,,10,,425,36,722,0.047189542483660134
0.7008014247551202,0.7642276422764228,0.2344139650872818,0.35877862595419846,original,SKAB,ensemble_markov_fold_1,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.6954585930543188,0.7062937062937062,0.2518703241895262,0.3713235294117647,gaussian_noise,SKAB,ensemble_markov_fold_1,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_1,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.7008014247551202,0.7642276422764228,0.2344139650872818,0.35877862595419846,original,SKAB,ensemble_markov_fold_1,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.6963490650044524,0.7542372881355932,0.22194513715710723,0.34296724470134876,gaussian_noise,SKAB,ensemble_markov_fold_1,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_1,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.7008014247551202,0.7642276422764228,0.2344139650872818,0.35877862595419846,original,SKAB,ensemble_markov_fold_1,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.6776491540516474,0.6308724832214765,0.2344139650872818,0.3418181818181818,gaussian_noise,SKAB,ensemble_markov_fold_1,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_1,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.7008014247551202,0.7642276422764228,0.2344139650872818,0.35877862595419846,original,SKAB,ensemble_markov_fold_1,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.6892252894033838,0.6911764705882353,0.2344139650872818,0.3500931098696462,gaussian_noise,SKAB,ensemble_markov_fold_1,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_1,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.7008014247551202,0.7642276422764228,0.2344139650872818,0.35877862595419846,original,SKAB,ensemble_markov_fold_1,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.6963490650044524,0.7542372881355932,0.22194513715710723,0.34296724470134876,gaussian_noise,SKAB,ensemble_markov_fold_1,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_1,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,435,35,742,0.04873563218390804
0.7515638963360143,0.6178707224334601,0.8084577114427861,0.7004310344827587,original,SKAB,ensemble_markov_fold_2,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.7640750670241286,0.6326923076923077,0.818407960199005,0.7136659436008677,gaussian_noise,SKAB,ensemble_markov_fold_2,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_2,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.7515638963360143,0.6178707224334601,0.8084577114427861,0.7004310344827587,original,SKAB,ensemble_markov_fold_2,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.7613941018766756,0.6271186440677966,0.8283582089552238,0.7138263665594855,gaussian_noise,SKAB,ensemble_markov_fold_2,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_2,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.7515638963360143,0.6178707224334601,0.8084577114427861,0.7004310344827587,original,SKAB,ensemble_markov_fold_2,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.7524575513851653,0.6151012891344383,0.8308457711442786,0.7068783068783069,gaussian_noise,SKAB,ensemble_markov_fold_2,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_2,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.7515638963360143,0.6178707224334601,0.8084577114427861,0.7004310344827587,original,SKAB,ensemble_markov_fold_2,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.7578194816800715,0.6219739292364991,0.8308457711442786,0.711395101171459,gaussian_noise,SKAB,ensemble_markov_fold_2,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_2,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.7515638963360143,0.6178707224334601,0.8084577114427861,0.7004310344827587,original,SKAB,ensemble_markov_fold_2,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.7515638963360143,0.6178707224334601,0.8084577114427861,0.7004310344827587,gaussian_noise,SKAB,ensemble_markov_fold_2,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_2,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,472,34,840,0.052342971086739784
0.6067917783735478,0.46345811051693403,0.6516290726817042,0.5416666666666666,original,SKAB,ensemble_markov_fold_3,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
0.610366398570152,0.4664246823956443,0.6441102756892231,0.5410526315789473,gaussian_noise,SKAB,ensemble_markov_fold_3,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_3,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
0.6067917783735478,0.46345811051693403,0.6516290726817042,0.5416666666666666,original,SKAB,ensemble_markov_fold_3,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
0.5960679177837355,0.4542314335060449,0.6591478696741855,0.5378323108384458,gaussian_noise,SKAB,ensemble_markov_fold_3,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_3,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
0.6067917783735478,0.46345811051693403,0.6516290726817042,0.5416666666666666,original,SKAB,ensemble_markov_fold_3,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
0.610366398570152,0.4680483592400691,0.6791979949874687,0.5541922290388548,gaussian_noise,SKAB,ensemble_markov_fold_3,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_3,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
0.6067917783735478,0.46345811051693403,0.6516290726817042,0.5416666666666666,original,SKAB,ensemble_markov_fold_3,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
0.6210902591599643,0.47855917667238423,0.6992481203007519,0.5682281059063137,gaussian_noise,SKAB,ensemble_markov_fold_3,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_3,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
0.6067917783735478,0.46345811051693403,0.6516290726817042,0.5416666666666666,original,SKAB,ensemble_markov_fold_3,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
0.6032171581769437,0.4608695652173913,0.6641604010025063,0.5441478439425051,gaussian_noise,SKAB,ensemble_markov_fold_3,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_3,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,477,37,814,0.04612159329140461
0.33152173913043476,0.170873786407767,0.22055137844611528,0.1925601750547046,original,SKAB,ensemble_markov_fold_4,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
0.3115942028985507,0.15221579961464354,0.19799498746867167,0.1721132897603486,gaussian_noise,SKAB,ensemble_markov_fold_4,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
0.33152173913043476,0.170873786407767,0.22055137844611528,0.1925601750547046,original,SKAB,ensemble_markov_fold_4,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
0.31521739130434784,0.15204678362573099,0.19548872180451127,0.17105263157894737,gaussian_noise,SKAB,ensemble_markov_fold_4,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
0.33152173913043476,0.170873786407767,0.22055137844611528,0.1925601750547046,original,SKAB,ensemble_markov_fold_4,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
0.3088768115942029,0.15134099616858238,0.19799498746867167,0.17155266015200868,gaussian_noise,SKAB,ensemble_markov_fold_4,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
0.33152173913043476,0.170873786407767,0.22055137844611528,0.1925601750547046,original,SKAB,ensemble_markov_fold_4,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
0.338768115942029,0.17227722772277226,0.21804511278195488,0.19247787610619468,gaussian_noise,SKAB,ensemble_markov_fold_4,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
0.33152173913043476,0.170873786407767,0.22055137844611528,0.1925601750547046,original,SKAB,ensemble_markov_fold_4,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
0.3170289855072464,0.1657250470809793,0.22055137844611528,0.18924731182795698,gaussian_noise,SKAB,ensemble_markov_fold_4,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
1.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_4,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,485,36,857,0.0490836197021764
0.5853227232537578,0.45901639344262296,0.9824561403508771,0.6256983240223464,original,SKAB,ensemble_markov_fold_5,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.5764809902740937,0.45359628770301624,0.9799498746867168,0.6201427438540841,gaussian_noise,SKAB,ensemble_markov_fold_5,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.782608695652174,0.75,1.0,0.8571428571428571,unseen_data,SKAB,ensemble_markov_fold_5,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.5853227232537578,0.45901639344262296,0.9824561403508771,0.6256983240223464,original,SKAB,ensemble_markov_fold_5,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.5764809902740937,0.45180722891566266,0.9398496240601504,0.6102522375915378,gaussian_noise,SKAB,ensemble_markov_fold_5,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.782608695652174,0.75,1.0,0.8571428571428571,unseen_data,SKAB,ensemble_markov_fold_5,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.5853227232537578,0.45901639344262296,0.9824561403508771,0.6256983240223464,original,SKAB,ensemble_markov_fold_5,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.5915119363395226,0.4630715123094959,0.9899749373433584,0.6309904153354633,gaussian_noise,SKAB,ensemble_markov_fold_5,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.782608695652174,0.75,1.0,0.8571428571428571,unseen_data,SKAB,ensemble_markov_fold_5,2026,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.5853227232537578,0.45901639344262296,0.9824561403508771,0.6256983240223464,original,SKAB,ensemble_markov_fold_5,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.5676392572944297,0.44742990654205606,0.9598997493734336,0.6103585657370518,gaussian_noise,SKAB,ensemble_markov_fold_5,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.782608695652174,0.75,1.0,0.8571428571428571,unseen_data,SKAB,ensemble_markov_fold_5,7,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.5853227232537578,0.45901639344262296,0.9824561403508771,0.6256983240223464,original,SKAB,ensemble_markov_fold_5,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.5641025641025641,0.4447058823529412,0.9473684210526315,0.6052842273819056,gaussian_noise,SKAB,ensemble_markov_fold_5,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.782608695652174,0.75,1.0,0.8571428571428571,unseen_data,SKAB,ensemble_markov_fold_5,999,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.3567,,10,,425,36,722,0.047189542483660134
0.697239536954586,0.7747747747747747,0.2144638403990025,0.3359375,original,SKAB,ensemble_markov_fold_1,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.5108,,10,,435,35,742,0.04873563218390804
0.6945681211041852,0.7265625,0.23192019950124687,0.3516068052930057,gaussian_noise,SKAB,ensemble_markov_fold_1,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.5108,,10,,435,35,742,0.04873563218390804
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_1,42,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.5108,,10,,435,35,742,0.04873563218390804
0.697239536954586,0.7747747747747747,0.2144638403990025,0.3359375,original,SKAB,ensemble_markov_fold_1,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.5108,,10,,435,35,742,0.04873563218390804
0.692787177203918,0.7641509433962265,0.20199501246882792,0.31952662721893493,gaussian_noise,SKAB,ensemble_markov_fold_1,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.5108,,10,,435,35,742,0.04873563218390804
0.0,0.0,0.0,0.0,unseen_data,SKAB,ensemble_markov_fold_1,123,4,3,4,4,0.9,0.5,True,"[2,3,4]",,mean,orders_2_3_4_mean,avg_negative_log,0.5108,,10,,435,35,742,0.04873563218390804
