dataset,decision_mode,order,smoothing_alpha,score_window,score_threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,transition_density_mean,num_states_mean,num_transitions_mean
SKAB,avg_negative_log,3,0.1,10,0.3567,0.600223229878758,0.1419249750309922,0.4958154333480846,0.2015966549968706,0.555493910269775,0.30631444136886654,0.4747821588842484,0.19166108021783107,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,0.01,5,0.1054,0.6012908366580536,0.14382889664096135,0.5001662200068251,0.20794608831509906,0.5479788353154819,0.2951988100678981,0.47475587517682455,0.18917429504168048,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,1.0,10,0.6931,0.6012600447821285,0.14731039100971408,0.49989400076368506,0.21078910652419772,0.5540163357364267,0.31551682821482047,0.47440966357092457,0.197444496525313,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.5,10,0.1054,0.5451547623985828,0.1443538623673851,0.3941463615777333,0.15482282667913178,0.6139982871161601,0.3137840788630038,0.4730425300302867,0.20330600934561804,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,1.0,5,0.2231,0.5993323944600426,0.14284634274623123,0.4976633686594772,0.20593776000256644,0.5494900947608534,0.3003452674835011,0.4726769811367761,0.19020924286913593,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,0.01,10,0.3567,0.6018377299085946,0.14079135792735892,0.498473111595405,0.20376730559592734,0.548481366441376,0.30342108628969705,0.472443525875328,0.1916806059502306,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,0.5,5,0.3567,0.6002227888689425,0.14307426511835508,0.4978471643760621,0.2072640517783882,0.5474850822295252,0.30247868283701024,0.47195120555971753,0.19203069012898585,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,1.0,5,0.5108,0.6009406733789456,0.14260063318255672,0.4981782318268148,0.20772423708211893,0.5464863166588821,0.3026927501182311,0.4717805126162318,0.19260165786352795,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,1.0,10,0.5108,0.6025310301444325,0.14368697158502164,0.5010853263606713,0.20928886117302842,0.5465162608758842,0.3083680120774943,0.4717001635161225,0.19556508063614797,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,0.5,10,0.5108,0.6021785295052722,0.14302291274854603,0.49885965556728556,0.20744733481049124,0.5475112857515061,0.31099487244954077,0.4712839167160409,0.19639157956404033,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,0.01,10,0.3567,0.6045410828104072,0.1382652900551132,0.4997856017792963,0.20432907520868593,0.5429750633702655,0.30205422954014854,0.4712671560091735,0.19223324919428442,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,0.01,5,0.1054,0.6045019145643106,0.14246390374719775,0.5020215531240604,0.2102807042238744,0.5379799761808213,0.2949652426400131,0.47122459930054994,0.19286082820110073,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,0.1,10,0.3567,0.6007505777768675,0.14219875232414553,0.49747797380538145,0.2045496538410175,0.5474888415813792,0.3045538073103675,0.4712232817442711,0.19313759271134387,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,1.0,3,0.2231,0.60166740302033,0.14213483954877063,0.5001621833188953,0.2088700105758724,0.5409725321977292,0.2940834549274611,0.47098918680987834,0.19039959406579363,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.5,5,0.2231,0.6018236779968859,0.14305451919094417,0.4996576342074489,0.21011711395922378,0.5419750384633933,0.2996329884022137,0.470768108510065,0.19285762800557885,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,0.01,5,0.1054,0.6055353230072814,0.14232547761471104,0.5011086599725332,0.2094026037423904,0.538499951445592,0.3051184039947521,0.4698032566480837,0.19721935356214298,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,2,0.01,10,0.3567,0.603801483446514,0.14043753991292343,0.4991998688737672,0.20447934393561215,0.5404812791273975,0.3023133502719236,0.4697143181932067,0.19402708861117382,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,0.1,3,0.1054,0.6018385486292125,0.14149766737903474,0.5004965829674496,0.20878465885935493,0.5354849326017243,0.2908375289042313,0.4691305744888098,0.1887340203558432,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,0.5,10,0.1054,0.5458675034272715,0.14392797693704068,0.3928610168614393,0.15761986163012492,0.6045006811143316,0.3149573577173382,0.46905420648795554,0.2055061351137346,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,1.0,5,0.3567,0.6020110720372828,0.1420347956454409,0.4990894644823182,0.20892431557550473,0.5364837168292004,0.2988917837511384,0.4677457932446765,0.19378922518440533,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,1.0,5,0.1054,0.5353488756749911,0.18643627379666072,0.3928833129041356,0.1818013765112385,0.5985829575613952,0.3212868398659666,0.4674726265937782,0.22495217456708483,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,0.5,10,0.5108,0.6052223818341936,0.14077331535331378,0.5021729346652273,0.210853929971378,0.5330048891163779,0.3051995383417756,0.46636764440193107,0.19740862929602782,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,1.0,3,0.3567,0.603468464860772,0.13924772684971984,0.4999891778498856,0.20896507520846117,0.5309886358431531,0.2941776061604328,0.4663379316014657,0.19242054074759346,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.1,3,0.1054,0.6059378244245637,0.13855581608128156,0.5019546574822686,0.2129779544057641,0.5330235739346505,0.3092822330228501,0.4662080637052174,0.1968880826869277,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,0.5,3,0.2231,0.6014854248794222,0.14078267272141257,0.49850656092797524,0.20843359627120384,0.5324849138516071,0.2943517834011024,0.46609396715841767,0.1918504339644139,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,1.0,5,0.2231,0.6009443750290123,0.14144404534196628,0.4981883547275473,0.20869591014454564,0.5324849138516071,0.2943517834011024,0.46589928613528714,0.19194355504975646,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,2,0.1,10,0.1054,0.547446054590695,0.1462749419069848,0.39250686379882976,0.16204538528193338,0.5939968281518176,0.3146281818127128,0.46571364599453746,0.20899608331572314,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,1.0,10,0.6931,0.6048398034801453,0.14347652484465281,0.5019589418217106,0.21394970665431903,0.530513586232302,0.3063926741413075,0.46524275060126086,0.20012175659666276,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,0.1,5,0.2231,0.6003853895160126,0.14394301194307282,0.49756241709988913,0.2130879871060888,0.5319961234832344,0.3012494603964133,0.4648419339891215,0.19563728041609696,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,1.0,5,0.6931,0.6009511282001685,0.14135102866419788,0.49802075695857284,0.20972616154031373,0.5299823888824678,0.29368078550106935,0.46481351308633784,0.19237474311511418,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,0.01,3,0.1054,0.6016541420778451,0.14108291773534812,0.4977505137161884,0.2095500180852555,0.5269711293904542,0.2923822847192591,0.463890429281938,0.19266478030260697,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,0.5,5,0.5108,0.6011125601672124,0.14248801097004046,0.49752696551121756,0.21206450685057363,0.528489851569035,0.2988387476636463,0.46352937284555173,0.19527978135002705,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,0.5,5,0.2231,0.603800405816895,0.1406557755095673,0.5003413568678882,0.21285653437214075,0.523469838850672,0.29251350113848373,0.46340690448930977,0.19410297737756402,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,1.0,3,0.2231,0.602576901771846,0.1400819368252284,0.49977562177044427,0.21229548386790695,0.5204623200536794,0.28560315825485566,0.4622626322187682,0.19157311528673446,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,0.5,3,0.3567,0.6022194397521855,0.14006313041500865,0.49920151957130215,0.21284370990786292,0.5229685857178399,0.29184286018998107,0.4622119201988823,0.1928914097155824,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,1.0,3,0.5108,0.6022194397521855,0.14006313041500865,0.49920151957130215,0.21284370990786292,0.5229685857178399,0.29184286018998107,0.4622119201988823,0.1928914097155824,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.5,5,0.3567,0.6016732464204612,0.13975370424449177,0.4974866440522813,0.20940257525282205,0.5249898203654818,0.294827560298677,0.4620204730129428,0.19368909043941143,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,1.0,5,0.5108,0.6016713500702242,0.1397440180850816,0.4973572033542855,0.20943194716563723,0.5239873140998176,0.29463460442622,0.4615787940398818,0.19362947970786337,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,0.1,5,0.2231,0.6045276810276756,0.13983493067720823,0.5005626520531391,0.2124575152899214,0.5194760359043289,0.29344650040794934,0.46131532958914745,0.19518158214122044,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,0.5,5,0.1054,0.5523046707123589,0.14248271233422585,0.39345151590822,0.16566475187534244,0.5790004004689209,0.3132363972951722,0.46127100625976275,0.2106142653739754,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,1.0,3,0.1054,0.5380014225872374,0.18875712510590958,0.39304718229694713,0.19086554808828549,0.5761014177980404,0.3183335048221169,0.46019427549973146,0.2296994294510901,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,1.0,5,0.3567,0.6039940209682253,0.1393167956236169,0.499732331445988,0.21158267067548078,0.5164747578179827,0.28973829064181755,0.45984691512393655,0.19451153074003422,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,0.1,3,0.2231,0.6048930513893448,0.13847229393290703,0.5005636275824082,0.21470764201931522,0.5134784424492205,0.2878566317703936,0.4596433941207511,0.1936823467835023,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,1.0,5,0.1054,0.5301480906867336,0.1805495696840245,0.3841614498210752,0.1753019288466535,0.5895828639973776,0.32130943577679055,0.45917404041328586,0.22263060729554512,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,0.01,3,0.1054,0.6056262340323166,0.13564867675996983,0.5013194786368955,0.21526354659457148,0.5099659298243748,0.2802547720827682,0.45891376008990137,0.1915835767484234,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,1.0,3,0.6931,0.6048998180696746,0.13744328446890278,0.5002940479271313,0.21170572633374676,0.5134859424960958,0.28837635645168236,0.4588751233617344,0.19378065197956718,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.5,3,0.2231,0.6054581669628708,0.13587399778138887,0.5003262542808833,0.21213258811476499,0.5099809112612924,0.28523994636963557,0.45767038576340086,0.1933216067698364,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,1.0,3,0.3567,0.6054581669628708,0.13587399778138887,0.5003262542808833,0.21213258811476499,0.5099809112612924,0.28523994636963557,0.45767038576340086,0.1933216067698364,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,0.01,3,0.1054,0.6107544526696954,0.13551700679535647,0.5038634946492611,0.21732860834812864,0.5085145588130076,0.3012540373801891,0.4573582879925,0.20030977316707066,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,0.5,10,0.6931,0.6016024540686478,0.1484075818784278,0.49909007259704213,0.22538462260916953,0.5209947767397426,0.315627441102808,0.45729210113939905,0.2089334881814206,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,1.0,5,0.1054,0.528391627234098,0.18241979425052807,0.3869297767777852,0.17494253589592307,0.5805041598674171,0.3114538521940585,0.4572753074945137,0.2159763883317066,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,0.1,10,0.5108,0.6021783474044577,0.1429473664554873,0.4973541615345269,0.21495688564284252,0.5174922455205643,0.3042502117747604,0.4569269033772547,0.20179859375053427,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.5,5,0.1054,0.5539121309106441,0.14194987244965443,0.3927567765730092,0.16917249683801952,0.5670040101929742,0.31250833473768386,0.4567041290805813,0.212605395347267,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,1.0,10,0.9163,0.6064352126765394,0.14503206438742478,0.502531921257138,0.22471386138544314,0.5129996708001813,0.310149638409457,0.4565233152089006,0.20874067197796214,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,0.1,5,0.3567,0.6056146510585882,0.13913421619985866,0.5001776122971201,0.21537087061226973,0.505478373792075,0.28980121714391915,0.4550733294658664,0.19839963114569228,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,0.5,5,0.6931,0.6056214042297444,0.13826172226062153,0.4990593759818335,0.2157897270156957,0.5064733986676968,0.29142031577519373,0.45490190861106955,0.1996787460003013,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,0.01,5,0.2231,0.6072039166852825,0.1408015093761294,0.5027265794424379,0.220311769719517,0.4969420890970121,0.278100276080701,0.4545354271813134,0.19731589338254973,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.5,5,0.5108,0.605249708197561,0.13787368617028206,0.4985343437363375,0.21367977653696707,0.5064833800733642,0.2919248377246877,0.4544114573729901,0.19885618225542606,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,1.0,3,0.5108,0.6070523029196581,0.13650455660648003,0.5023126416149009,0.216273231724289,0.49796579885340697,0.2786599326879344,0.4539474415728643,0.19374015722677954,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,0.5,3,0.3567,0.6074146217602377,0.13583578225275386,0.501774043077279,0.21713681107581947,0.49646203945491074,0.2798112250224242,0.45298224453011526,0.19485269326626026,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,0.5,3,0.5108,0.6018514453700685,0.1401159934182519,0.4955996599279009,0.2171928476056768,0.5044633861051184,0.2894745027687171,0.4526017850695982,0.1979377000869828,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,1.0,5,0.6931,0.6065093702281846,0.13762117241186195,0.5006052375650474,0.2172670649937738,0.4999745707365895,0.2880183481397926,0.4525415613553468,0.19918504438583678,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,0.5,3,0.1054,0.5567712402379634,0.14184095988836173,0.3929106324618563,0.17386278612455022,0.5540051136513633,0.31177908469386106,0.45228491024989154,0.21544096307665783,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,0.5,5,0.1054,0.5562301903875535,0.14232286321515464,0.39259373106032647,0.17397510452597775,0.5540051136513633,0.31177908469386106,0.45208847279388786,0.21550892828758791,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,2,0.1,5,0.2231,0.6043494955872416,0.13973900542418705,0.5001209645878455,0.21647080802361496,0.4984745520331144,0.28355784931350403,0.451869372563672,0.19667735516589563,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,1.0,5,0.9163,0.6048799995660215,0.1399484002827928,0.49702665331146884,0.21885444325761017,0.5024708549950825,0.29602244361645,0.45186852918459225,0.20299681850566925,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,1.0,10,0.6931,0.6069671172259995,0.1433270461260122,0.5014117880775155,0.22635875287671298,0.503978373745433,0.30860861381513777,0.4516745451985465,0.21033389408985137,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,2,0.5,5,0.3567,0.6038343032506039,0.13701663186308388,0.4968988128290184,0.21287935438755407,0.5009795770178788,0.2880110985056897,0.451171595812266,0.1972784830772048,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,2,1.0,3,0.2231,0.6054632193937782,0.13605144670297806,0.49929806204833665,0.21747109043492413,0.49494331727632995,0.278200162709174,0.4511629377209314,0.19469336626921724,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,2,1.0,3,0.1054,0.5317287836002215,0.18112231548941765,0.38174258301964165,0.1810766599439338,0.5670975835390015,0.31802342379805876,0.4506330088223439,0.22635903965268475,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,2,1.0,5,0.5108,0.603477477850747,0.1368928274328336,0.4962076586579574,0.21231139319387443,0.49997957076783967,0.2884703571219377,0.45015756467181517,0.19769225530893256,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,0.5,10,0.6931,0.6075396773602264,0.14377985392471596,0.5031125770307464,0.2282684009447675,0.4949657987601228,0.2997490363340707,0.4491165401965439,0.20993455162110902,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,1.0,3,0.1054,0.531046602556804,0.1843287457209225,0.3864960047375726,0.18285842926218387,0.5565113793155237,0.3088260083668799,0.4488966757918847,0.21995925656737292,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.01,5,0.2231,0.6072434896605288,0.1371776305770676,0.5011451590510309,0.21721866102225615,0.48543448918943805,0.2699293264764934,0.44868311631772123,0.19566474317685312,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,1.0,3,0.9163,0.604701177505784,0.13835871971415437,0.4960063114334969,0.21688846021362518,0.49397325524329305,0.2900949262131118,0.4479296875212643,0.20131662647474888,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,0.1,5,0.1054,0.556574391464729,0.1424523926722679,0.3909613993245311,0.17704461966696847,0.5430112296410807,0.3101407293727826,0.4472932219531803,0.21734994330134505,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,0.1,3,0.2231,0.6058067973603236,0.13495522657202172,0.4989159134952383,0.21551913201134984,0.48948318053853507,0.28101120824507075,0.4472195491309281,0.19671985989069213,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,0.5,3,0.2231,0.6049169350116465,0.1343446636416793,0.497849707956252,0.2142789055694527,0.4874744273121856,0.2767830508769162,0.4462376021496052,0.19481444989018265,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,0.5,3,0.1054,0.5589173218761989,0.14136207700457848,0.392244271392132,0.1789351936722099,0.5385074328356343,0.3102299889542992,0.44623571985817156,0.21801663907269045,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,0.5,3,0.6931,0.6076108744411893,0.1373978685770897,0.4994555859415428,0.2207504556492213,0.4824593959682397,0.2794659849333656,0.44556731720579423,0.20129933013865103,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.1,10,0.5108,0.6027626448618334,0.13986252857606643,0.4963799740588123,0.22322537436784232,0.49295080482312714,0.29384461253399313,0.44551125789694906,0.2038282954013912,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,1.0,3,0.3567,0.6070908480551247,0.13135981133479732,0.49891479525505955,0.21491208724685787,0.4824693773739071,0.2758714489249522,0.44456447912018177,0.19474871285395662,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,0.1,5,0.3567,0.6056477162625058,0.13427481239114125,0.4958534043896322,0.21186507930696624,0.4829619270941339,0.2794356258331144,0.4431282528325753,0.1988853228860477,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,1.0,3,0.6931,0.6063748598953584,0.13203914452566798,0.49720695693043504,0.21752215335926864,0.48146687110824293,0.27856503571013674,0.443063111451116,0.1974578393250645,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,0.5,3,0.5108,0.6072503836719317,0.13266138284617063,0.49726584722016554,0.21882510053681378,0.48046436484257876,0.27982965742003685,0.44288857138368626,0.199526601289644,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,1.0,10,0.9163,0.6127425493288071,0.14294713329486788,0.5083857341022325,0.23795867809119467,0.47647432124808986,0.29630913134643644,0.44251531205429495,0.21699118367821554,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,0.1,10,0.5108,0.6061454914876028,0.14064349767290313,0.4994919611022771,0.22805474774265966,0.48042571721297134,0.2899076468747379,0.44180249577619146,0.20674368308657795,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,2,0.01,5,0.2231,0.6063255092462135,0.13640026862142757,0.4966758587911205,0.21524428968743808,0.4774406612429387,0.275128933505591,0.4416888727945418,0.20058811583881753,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,0.01,10,0.5108,0.6129904765097826,0.13881195177704136,0.5090082630149901,0.23160920813102412,0.46945053667779457,0.28224224838888257,0.44124462893609073,0.20827683042394765,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,0.5,3,0.1054,0.5624991725344407,0.14018901661439973,0.3926035732974368,0.1844286454836157,0.5225122395820945,0.30845851527304574,0.4404210202933873,0.2206063185875046,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,0.1,3,0.3567,0.6076120566303891,0.13575332785785582,0.4992654421359476,0.21987101532890302,0.4719717651220395,0.27471083544015246,0.43976113161337105,0.20152887817366125,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,4,0.01,3,0.2231,0.6097284475268578,0.13627285294896516,0.5030590817228748,0.22684022815166074,0.46194042444108563,0.26263903523493154,0.4393028367030904,0.19717383702388153,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,0.5,5,0.5108,0.6052841376914926,0.13395217845893215,0.4960847603308053,0.2143191966392625,0.47547805569307194,0.2777783759819588,0.43892140193823465,0.19949408974071803,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,0.5,5,0.6931,0.6072623208519231,0.13427962205571015,0.4974621610723785,0.2171543414312714,0.4704580429747089,0.2743449285109198,0.43806918083649665,0.20159417516112302,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,0.1,3,0.1054,0.5628590629645608,0.13998851567579454,0.39112105640345207,0.1865759544441326,0.5180009613866057,0.3112532562422172,0.43763462653527313,0.22302290560799076,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,0.1,5,0.5108,0.6065520715327072,0.13119395717900492,0.4943189749999938,0.20884995409363752,0.47297554938076575,0.2776186814982612,0.43730255087864545,0.2001994167852699,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,0.1,3,0.2231,0.6086775301888921,0.13155085992331983,0.49829582473137707,0.21607268361659837,0.4694692588097332,0.27737609254403667,0.43707097932002914,0.20134133123416662,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,2,1.0,3,0.5108,0.6085050202899954,0.13121182158226047,0.49869383850277665,0.21479424444891188,0.4674642462784049,0.2721738754277004,0.4368526038572654,0.1990743227097594,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,2,0.5,3,0.3567,0.607436426931488,0.13119219498191456,0.4976046724404584,0.21498494671777113,0.4674642462784049,0.2721738754277004,0.4361752225804262,0.19877253540247633,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,0.01,3,0.2231,0.6099490753628131,0.13273797228957246,0.5016219559521735,0.22397547355163505,0.45392413366762646,0.25504215371388633,0.4351294723540196,0.19545727016520778,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,1.0,5,0.9163,0.6088557291384995,0.13359223919673055,0.49789649141854236,0.21949519027472583,0.4634666839802077,0.2759638269597846,0.43495602402311917,0.20309424444979515,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,0.5,10,0.9163,0.6107901326317416,0.14021056456486877,0.5057450325111797,0.23602797904621503,0.46597920901184736,0.29313505006203006,0.4347961246604178,0.2160382940276563,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,0.1,5,0.3567,0.6061904668531646,0.13195795194076235,0.49537255634596056,0.21517913577834932,0.46495922129364053,0.27087514492939496,0.4346939762624639,0.19845062021162674,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,2,0.01,10,0.5108,0.6127854057157969,0.13918234434521023,0.5026318275667729,0.23375890700268376,0.4599055423200873,0.28634398088953855,0.4342484845497489,0.2151888331570742,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,2,0.5,10,0.6931,0.6134964460042367,0.13733742973532695,0.5072675217342609,0.23614715970169559,0.4574778499082037,0.2877667429878776,0.4327084341223167,0.21417457948018626,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,0.01,10,0.5108,0.6058224226812081,0.1385405644237907,0.4991100911298416,0.22500246818346328,0.46145793075385827,0.28069567071784085,0.43249929156744504,0.20374357203623183,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,1.0,5,0.6931,0.6067402707845484,0.13175561279257905,0.4955493274598781,0.21912411490173167,0.4614554493950662,0.27493084606165985,0.43179956125769586,0.20247207428979933,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,1.0,10,1.204,0.6134706019996379,0.1387427051708888,0.5064341929864357,0.2384934754433119,0.45597160915091534,0.2900878141411015,0.43099831354418666,0.21830694731224365,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.01,5,0.3567,0.6112211155832438,0.12982538723865572,0.4988623292203277,0.2168701674441084,0.448421608605203,0.2571169219273241,0.4308280682979818,0.19787415752084092,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,0.5,5,0.9163,0.6061829767494787,0.13698343581148095,0.4952598973126123,0.2190042963512753,0.4599691714491126,0.2783056704374625,0.43063049609772625,0.2076553584525548,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.1,5,0.5108,0.6096178478346803,0.12813670605655705,0.495851589710436,0.21251875495017852,0.4554553932379988,0.2684856310701273,0.43033422292924084,0.20118997112593445,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,4,0.01,5,0.3567,0.6081693911929794,0.13175052407203178,0.49560320234908944,0.2151474097076946,0.4499154052548649,0.25777459300810346,0.4296566396076094,0.19852195316661922,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,2,0.01,5,0.3567,0.6095814309401044,0.1313999206405625,0.4977107390369978,0.22071353517242479,0.44742908374520624,0.26037753225345156,0.42876908982281164,0.20038290855883217,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,4,1.0,5,1.204,0.6099535452106111,0.13389288251686082,0.5003794313348253,0.22713576947718742,0.4474615279778334,0.27210582400198685,0.426722001241031,0.20752521164399151,0.04869467174957779,458.8,795.0
SKAB,avg_negative_log,3,0.1,3,0.3567,0.6087245975146788,0.12982553539058514,0.49621046011492004,0.21673311648363117,0.44946031845534856,0.2683324961774104,0.42650121399824165,0.20337804020058836,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,3,1.0,3,0.9163,0.6071051496135156,0.13102894345093888,0.4920873576087745,0.21527421516632445,0.45196160274509184,0.2726754053229012,0.42597683485624926,0.20630458238436614,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,1.0,3,0.6931,0.6092496173150548,0.12623019316833992,0.49473934354934335,0.22051907300892565,0.4469540154775221,0.2668829227052354,0.4258468639099686,0.20035366093410178,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,2,0.5,3,0.5108,0.6072592921023259,0.12955440358858925,0.49419240344634224,0.22107463757871235,0.4469540154775221,0.2661660720376376,0.42560120576852045,0.20007833438300288,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,2,0.01,3,0.2231,0.6078019018527381,0.13150748401011603,0.49626575216281504,0.2226670880255262,0.44190407719898994,0.2555425712124708,0.42538428060694305,0.19898981284062572,0.05312948588128903,104.8,198.0
SKAB,avg_negative_log,3,0.5,3,0.6931,0.6080159991458722,0.12952970786246584,0.4938385350361712,0.21674512766859635,0.44544531201827475,0.26496904455702436,0.42401430570515236,0.20423943670660874,0.05091218372849919,233.6,423.2
SKAB,avg_negative_log,2,0.1,5,0.5108,0.6083696001861439,0.1251523829026788,0.4932874908204669,0.21343157337322674,0.43796018128098374,0.2606214397287031,0.42023371934128784,0.19918342251857477,0.05312948588128903,104.8,198.0
