accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,order,anomaly_threshold,smoothing_alpha,decision_mode,score_threshold,score_window,num_states,vocab_size,num_transitions,transition_density
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,123,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,35,400,0.050793650793650794
0.691006233303651,0.77,0.19201995012468828,0.3073852295409182,original,SKAB,fold_1,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,35,400,0.050793650793650794
0.674087266251113,0.6548672566371682,0.18453865336658354,0.28793774319066145,gaussian_noise,SKAB,fold_1,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,35,400,0.050793650793650794
0.691006233303651,0.77,0.19201995012468828,0.3073852295409182,original,SKAB,fold_1,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,35,400,0.050793650793650794
0.6856634016028496,0.7181818181818181,0.1970074812967581,0.30919765166340507,gaussian_noise,SKAB,fold_1,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,35,400,0.050793650793650794
0.691006233303651,0.77,0.19201995012468828,0.3073852295409182,original,SKAB,fold_1,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,35,400,0.050793650793650794
0.684772929652716,0.7526881720430108,0.1745635910224439,0.2834008097165992,gaussian_noise,SKAB,fold_1,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,35,400,0.050793650793650794
0.7578194816800715,0.6526806526806527,0.6965174129353234,0.6738868832731648,original,SKAB,fold_2,42,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.7694369973190348,0.6674418604651163,0.7139303482587065,0.6899038461538461,gaussian_noise,SKAB,fold_2,42,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,42,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.7578194816800715,0.6526806526806527,0.6965174129353234,0.6738868832731648,original,SKAB,fold_2,123,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.773011617515639,0.6666666666666666,0.736318407960199,0.6997635933806147,gaussian_noise,SKAB,fold_2,123,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,123,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.7578194816800715,0.6526806526806527,0.6965174129353234,0.6738868832731648,original,SKAB,fold_2,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.7640750670241286,0.6519823788546255,0.736318407960199,0.6915887850467289,gaussian_noise,SKAB,fold_2,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.7578194816800715,0.6526806526806527,0.6965174129353234,0.6738868832731648,original,SKAB,fold_2,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.7694369973190348,0.66,0.7388059701492538,0.6971830985915493,gaussian_noise,SKAB,fold_2,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.7578194816800715,0.6526806526806527,0.6965174129353234,0.6738868832731648,original,SKAB,fold_2,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.7551385165326184,0.6495327102803738,0.6915422885572139,0.6698795180722892,gaussian_noise,SKAB,fold_2,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,234,34,438,0.05505279034690799
0.6085790884718498,0.4582441113490364,0.5363408521303258,0.4942263279445728,original,SKAB,fold_3,42,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
0.6085790884718498,0.45806451612903226,0.5338345864661654,0.4930555555555556,gaussian_noise,SKAB,fold_3,42,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,42,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
0.6085790884718498,0.4582441113490364,0.5363408521303258,0.4942263279445728,original,SKAB,fold_3,123,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
0.5978552278820375,0.44785276073619634,0.5488721804511278,0.49324324324324326,gaussian_noise,SKAB,fold_3,123,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,123,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
0.6085790884718498,0.4582441113490364,0.5363408521303258,0.4942263279445728,original,SKAB,fold_3,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
0.6067917783735478,0.4573804573804574,0.5513784461152882,0.5,gaussian_noise,SKAB,fold_3,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
0.6085790884718498,0.4582441113490364,0.5363408521303258,0.4942263279445728,original,SKAB,fold_3,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
0.613941018766756,0.4662576687116564,0.5714285714285714,0.5135135135135135,gaussian_noise,SKAB,fold_3,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
0.6085790884718498,0.4582441113490364,0.5363408521303258,0.4942263279445728,original,SKAB,fold_3,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
0.5951742627345844,0.4435146443514644,0.531328320802005,0.48346636259977194,gaussian_noise,SKAB,fold_3,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,243,37,440,0.048937826715604496
0.375,0.14250614250614252,0.14536340852130325,0.14392059553349876,original,SKAB,fold_4,42,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
0.36141304347826086,0.13043478260869565,0.13533834586466165,0.13284132841328414,gaussian_noise,SKAB,fold_4,42,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,42,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
0.375,0.14250614250614252,0.14536340852130325,0.14392059553349876,original,SKAB,fold_4,123,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
0.3641304347826087,0.12776412776412777,0.13032581453634084,0.12903225806451613,gaussian_noise,SKAB,fold_4,123,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,123,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
0.375,0.14250614250614252,0.14536340852130325,0.14392059553349876,original,SKAB,fold_4,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
0.36231884057971014,0.12895377128953772,0.13283208020050125,0.1308641975308642,gaussian_noise,SKAB,fold_4,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
0.375,0.14250614250614252,0.14536340852130325,0.14392059553349876,original,SKAB,fold_4,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
0.3786231884057971,0.14392059553349876,0.14536340852130325,0.14463840399002495,gaussian_noise,SKAB,fold_4,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
0.375,0.14250614250614252,0.14536340852130325,0.14392059553349876,original,SKAB,fold_4,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
0.3596014492753623,0.13679245283018868,0.14536340852130325,0.14094775212636695,gaussian_noise,SKAB,fold_4,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,241,36,449,0.05175195942830797
0.5994694960212201,0.4626038781163435,0.8370927318295739,0.5958965209634255,original,SKAB,fold_5,42,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.610079575596817,0.47162162162162163,0.87468671679198,0.6128182616330115,gaussian_noise,SKAB,fold_5,42,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,fold_5,42,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.5994694960212201,0.4626038781163435,0.8370927318295739,0.5958965209634255,original,SKAB,fold_5,123,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.6003536693191865,0.46219686162624823,0.8120300751879699,0.5890909090909091,gaussian_noise,SKAB,fold_5,123,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,fold_5,123,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.5994694960212201,0.4626038781163435,0.8370927318295739,0.5958965209634255,original,SKAB,fold_5,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.6047745358090185,0.4672131147540984,0.8571428571428571,0.6047745358090185,gaussian_noise,SKAB,fold_5,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,fold_5,2026,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.5994694960212201,0.4626038781163435,0.8370927318295739,0.5958965209634255,original,SKAB,fold_5,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.5844385499557914,0.45234899328859063,0.8446115288220551,0.5891608391608392,gaussian_noise,SKAB,fold_5,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,fold_5,7,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.5994694960212201,0.4626038781163435,0.8370927318295739,0.5958965209634255,original,SKAB,fold_5,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.5853227232537578,0.4520547945205479,0.8270676691729323,0.5845881310894597,gaussian_noise,SKAB,fold_5,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.7391304347826086,0.7142857142857143,1.0,0.8333333333333334,unseen_data,SKAB,fold_5,999,4,3,3,0.5000235908364827,1.0,avg_negative_log,0.6931,3,225,36,389,0.048024691358024695
0.678539626001781,0.7325581395348837,0.1571072319201995,0.2587268993839836,original,SKAB,fold_1,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.678539626001781,0.7,0.1745635910224439,0.27944111776447106,gaussian_noise,SKAB,fold_1,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.678539626001781,0.7325581395348837,0.1571072319201995,0.2587268993839836,original,SKAB,fold_1,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.6767586821015138,0.7261904761904762,0.15211970074812967,0.2515463917525773,gaussian_noise,SKAB,fold_1,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.678539626001781,0.7325581395348837,0.1571072319201995,0.2587268993839836,original,SKAB,fold_1,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.6696349065004452,0.6442307692307693,0.16708229426433915,0.26534653465346536,gaussian_noise,SKAB,fold_1,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.678539626001781,0.7325581395348837,0.1571072319201995,0.2587268993839836,original,SKAB,fold_1,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.678539626001781,0.7,0.1745635910224439,0.27944111776447106,gaussian_noise,SKAB,fold_1,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.678539626001781,0.7325581395348837,0.1571072319201995,0.2587268993839836,original,SKAB,fold_1,999,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.6767586821015138,0.7261904761904762,0.15211970074812967,0.2515463917525773,gaussian_noise,SKAB,fold_1,999,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_1,999,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,35,400,0.050793650793650794
0.7667560321715817,0.6758104738154613,0.6741293532338308,0.6749688667496887,original,SKAB,fold_2,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.7712243074173369,0.6806930693069307,0.6840796019900498,0.6823821339950372,gaussian_noise,SKAB,fold_2,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.7667560321715817,0.6758104738154613,0.6741293532338308,0.6749688667496887,original,SKAB,fold_2,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.7783735478105451,0.6859903381642513,0.7064676616915423,0.696078431372549,gaussian_noise,SKAB,fold_2,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.7667560321715817,0.6758104738154613,0.6741293532338308,0.6749688667496887,original,SKAB,fold_2,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.7605004468275246,0.6587677725118484,0.6915422885572139,0.6747572815533981,gaussian_noise,SKAB,fold_2,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.7667560321715817,0.6758104738154613,0.6741293532338308,0.6749688667496887,original,SKAB,fold_2,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.7667560321715817,0.667458432304038,0.6990049751243781,0.6828675577156743,gaussian_noise,SKAB,fold_2,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.7667560321715817,0.6758104738154613,0.6741293532338308,0.6749688667496887,original,SKAB,fold_2,999,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.7640750670241286,0.6725,0.6691542288557214,0.6708229426433915,gaussian_noise,SKAB,fold_2,999,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.0,0.0,0.0,0.0,unseen_data,SKAB,fold_2,999,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,234,34,438,0.05505279034690799
0.6085790884718498,0.45617977528089887,0.5087719298245614,0.48104265402843605,original,SKAB,fold_3,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
0.6058981233243967,0.453125,0.5087719298245614,0.4793388429752066,gaussian_noise,SKAB,fold_3,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
0.6085790884718498,0.45617977528089887,0.5087719298245614,0.48104265402843605,original,SKAB,fold_3,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
0.5987488829311886,0.4458874458874459,0.5162907268170426,0.47851335656213706,gaussian_noise,SKAB,fold_3,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
0.6085790884718498,0.45617977528089887,0.5087719298245614,0.48104265402843605,original,SKAB,fold_3,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
0.6050044682752458,0.4523281596452328,0.5112781954887218,0.48,gaussian_noise,SKAB,fold_3,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
0.6085790884718498,0.45617977528089887,0.5087719298245614,0.48104265402843605,original,SKAB,fold_3,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
0.6067917783735478,0.4562899786780384,0.5363408521303258,0.4930875576036866,gaussian_noise,SKAB,fold_3,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
0.6085790884718498,0.45617977528089887,0.5087719298245614,0.48104265402843605,original,SKAB,fold_3,999,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
0.5924932975871313,0.43680709534368073,0.49373433583959897,0.46352941176470586,gaussian_noise,SKAB,fold_3,999,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_3,999,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,243,37,440,0.048937826715604496
0.3795289855072464,0.13333333333333333,0.13032581453634084,0.13181242078580482,original,SKAB,fold_4,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
0.3686594202898551,0.12562814070351758,0.12531328320802004,0.12547051442910917,gaussian_noise,SKAB,fold_4,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
0.3795289855072464,0.13333333333333333,0.13032581453634084,0.13181242078580482,original,SKAB,fold_4,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
0.3813405797101449,0.12827225130890052,0.12280701754385964,0.12548015364916773,gaussian_noise,SKAB,fold_4,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
0.3795289855072464,0.13333333333333333,0.13032581453634084,0.13181242078580482,original,SKAB,fold_4,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
0.3704710144927536,0.12436548223350254,0.12280701754385964,0.1235813366960908,gaussian_noise,SKAB,fold_4,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
0.3795289855072464,0.13333333333333333,0.13032581453634084,0.13181242078580482,original,SKAB,fold_4,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
0.38768115942028986,0.13648293963254593,0.13032581453634084,0.13333333333333333,gaussian_noise,SKAB,fold_4,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
0.3795289855072464,0.13333333333333333,0.13032581453634084,0.13181242078580482,original,SKAB,fold_4,999,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
0.3686594202898551,0.12935323383084577,0.13032581453634084,0.12983770287141075,gaussian_noise,SKAB,fold_4,999,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
1.0,0.0,0.0,0.0,unseen_data,SKAB,fold_4,999,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,241,36,449,0.05175195942830797
0.6021220159151194,0.46255506607929514,0.7894736842105263,0.5833333333333334,original,SKAB,fold_5,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,36,389,0.048024691358024695
0.6251105216622458,0.48201438848920863,0.8395989974937343,0.6124314442413162,gaussian_noise,SKAB,fold_5,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,36,389,0.048024691358024695
0.782608695652174,0.75,1.0,0.8571428571428571,unseen_data,SKAB,fold_5,42,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,36,389,0.048024691358024695
0.6021220159151194,0.46255506607929514,0.7894736842105263,0.5833333333333334,original,SKAB,fold_5,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,36,389,0.048024691358024695
0.6091954022988506,0.46776611694152925,0.7819548872180451,0.5853658536585366,gaussian_noise,SKAB,fold_5,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,36,389,0.048024691358024695
0.782608695652174,0.75,1.0,0.8571428571428571,unseen_data,SKAB,fold_5,123,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,36,389,0.048024691358024695
0.6021220159151194,0.46255506607929514,0.7894736842105263,0.5833333333333334,original,SKAB,fold_5,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,36,389,0.048024691358024695
0.6171529619805481,0.4755043227665706,0.8270676691729323,0.6038426349496798,gaussian_noise,SKAB,fold_5,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,36,389,0.048024691358024695
0.782608695652174,0.75,1.0,0.8571428571428571,unseen_data,SKAB,fold_5,2026,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,36,389,0.048024691358024695
0.6021220159151194,0.46255506607929514,0.7894736842105263,0.5833333333333334,original,SKAB,fold_5,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,36,389,0.048024691358024695
0.5923961096374889,0.45558739255014324,0.7969924812030075,0.5797629899726527,gaussian_noise,SKAB,fold_5,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,36,389,0.048024691358024695
0.782608695652174,0.75,1.0,0.8571428571428571,unseen_data,SKAB,fold_5,7,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,36,389,0.048024691358024695
0.6021220159151194,0.46255506607929514,0.7894736842105263,0.5833333333333334,original,SKAB,fold_5,999,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,36,389,0.048024691358024695
0.5959328028293546,0.4578488372093023,0.7894736842105263,0.5795768169273229,gaussian_noise,SKAB,fold_5,999,4,3,3,0.3999962927668416,1.0,avg_negative_log,0.9163,3,225,36,389,0.048024691358024695
